"TCGA-EB-A4P0-01" "TCGA-EB-A4OY-01" "TCGA-EB-A4OZ-01" "TCGA-EB-A4IS-01" "TCGA-EB-A4IQ-01" "TCGA-D9-A4Z5-01" "TCGA-D9-A4Z3-01" "TCGA-BF-A5ES-01" "TCGA-BF-A5EO-01" "TCGA-BF-A5ER-01" "TCGA-BF-A5EQ-01" "TCGA-BF-A5EP-01" "TCGA-HR-A5NC-01" "TCGA-EB-A553-01" "TCGA-FW-A5DX-01" "TCGA-EB-A550-01" "TCGA-EB-A5FP-01" "TCGA-EB-A551-01" "TCGA-EB-A4XL-01" "TCGA-EB-A51B-01" "TCGA-EB-A44O-01" "TCGA-EB-A44N-01" "TCGA-EB-A431-01" "TCGA-EB-A44P-01" "TCGA-EB-A42Y-01" "TCGA-EB-A42Z-01" "TCGA-EB-A41B-01" "TCGA-EB-A430-01" "TCGA-ER-A42H-01" "TCGA-D9-A4Z2-01" "TCGA-FR-A3R1-01" "TCGA-EB-A3XD-01" "TCGA-EB-A3XE-01" "TCGA-EB-A3Y7-01" "TCGA-EB-A3XF-01" "TCGA-D9-A3Z4-01" "TCGA-EB-A3XC-01" "TCGA-EB-A3XB-01" "TCGA-EB-A3Y6-01" "TCGA-FR-A2OS-01" "TCGA-EB-A3HV-01" "TCGA-BF-A3DJ-01" "TCGA-BF-A3DM-01" "TCGA-BF-A3DN-01" "TCGA-BF-A3DL-01" "TCGA-FS-A1ZN-01" "TCGA-ER-A194-01" "TCGA-EB-A299-01" "TCGA-EB-A24C-01" "TCGA-BF-A1PV-01" "TCGA-ER-A2NF-01" "TCGA-GN-A263-01" "TCGA-ER-A19K-01" "TCGA-BF-A1PX-01" "TCGA-GF-A2C7-01" "TCGA-EB-A24D-01" "TCGA-EB-A1NK-01" "TCGA-GN-A26C-01" "TCGA-BF-A1PU-01" "TCGA-ER-A196-01" "TCGA-ER-A19T-01" "TCGA-BF-A1PZ-01" "TCGA-BF-A1Q0-01" "TCGA-EB-A41A-01" "TCGA-EB-A57M-01" "TCGA-EB-A5SF-01" "TCGA-EB-A5SE-01" "TCGA-D3-A5GT-01" "TCGA-EB-A5UM-01" "TCGA-FR-A728-01" "TCGA-GN-A4U5-01" "TCGA-EB-A6QZ-01" "TCGA-EB-A5VU-01" "TCGA-EB-A6QY-01" "TCGA-EB-A6R0-01" "TCGA-FR-A726-01" "TCGA-GF-A769-01" "TCGA-IH-A3EA-01" "TCGA-EB-A82B-01" "TCGA-EB-A85I-01" "TCGA-EB-A82C-01" "TCGA-EB-A85J-01" "TCGA-BF-AAP2-01" "TCGA-BF-AAP4-01" "TCGA-BF-AAP6-01" "TCGA-BF-AAP8-01" "TCGA-BF-AAP7-01" "TCGA-XV-AAZV-01" "TCGA-XV-AAZY-01" "TCGA-XV-AAZW-01" "TCGA-BF-AAOU-01" "TCGA-XV-A9W2-01" "TCGA-XV-A9VZ-01" "TCGA-XV-A9W5-01" "TCGA-BF-AAOX-01" "TCGA-YG-AA3N-01" "TCGA-BF-AAP1-01" "TCGA-EB-A97M-01" "TCGA-BF-A9VF-01" "TCGA-WE-A8K4-01" "TCGA-GN-A8LN-01" "TCGA-DA-A960-01" "TCGA-ER-A2NB-01"
"RP11-7F18.2" 3.56519474518321 2.26396088312155 2.62526995526011 3.2458739326574 2.84417636381279 2.89943318933355 2.88007983386483 0.712794195777323 1.66687960493683 2.249407633155 2.75799022864023 2.09601646749401 4.3379575856172 2.78976021905746 3.1170153937209 3.14850691815939 2.25620530889842 3.05997853123834 3.44149276424099 3.1216733202796 2.06251216632384 2.70320683840262 2.46358730873071 3.26739162711734 3.12807750983725 2.43898984558249 1.39504895637345 1.55612140531796 3.56262626025981 3.88891070893958 2.41890382520755 2.65137660586231 3.67555870208545 -0.693147180559945 2.6600779402043 4.23392603041818 2.58430768272065 2.40229261355412 3.02147059160062 3.63225409455722 1.52713182806924 3.42862575270051 1.37826071750753 1.75423624030635 0.629301252143479 2.93410875617754 0.774379069037014 3.01686357417592 2.97288718035175 3.55899035185526 1.95420207814718 2.05750437950639 1.71426228344519 1.1277387034196 3.36788584370932 3.54609148354049 2.44737743193117 2.52197932615463 2.34946967353805 0.692532511702011 3.00958704002662 2.05230400748779 3.20542344721591 3.64091638025349 2.39876019144902 2.53801531994712 2.02206836526663 3.05862988561663 3.29330354252825 2.33303316995843 2.61379634230106 3.25689891917327 3.31268516673474 1.31640739683933 2.96074701982737 2.77221605518801 2.31508990421927 2.04178607564767 1.58063884093132 3.05850595624843 3.22745354315271 3.30656598427865 3.22477880969157 2.52321915387725 2.45632455303828 5.09876536856968 1.18489626284957 2.46320778112898 2.25325950883813 3.34943909886906 2.73273186088872 3.69517054826978 3.51756438388871 2.63959489988837 3.13474056892782 2.24984282802091 3.06590061340923 1.58686449919702 2.15968449840827 2.64224244563441 3.73717497046217 2.25014101525153 -0.693147180559945
"RP11-1017G21.5" 5.99787672191527 5.35710514422689 5.29893977080463 4.56488569849535 3.08295459101422 4.38920215828816 3.50277348585033 5.56339469867721 5.03669128413055 4.76445786009406 4.56357450450577 5.94839897996759 5.25369690059045 5.7986298342633 3.87515987558949 4.17065820764976 5.01413574337245 4.42853320727457 4.73422348050297 4.20548212908452 3.15339933111088 4.50724895869091 5.15634390930687 4.33464989035946 4.69746781094628 5.14274802976086 3.70870566233705 5.30786649862664 4.3960915784611 4.13067032105541 4.9482666048458 5.00528574724915 6.01242960558163 6.10956313811167 3.94637608961787 3.11537888730053 5.25651389029138 4.46960337504976 4.03530299201887 5.35590153209355 4.87391531755586 3.83754257155486 3.69838247785157 4.2249819875411 5.51990022088812 4.50720198994563 5.53822050083966 4.75737289352014 4.43972931041789 3.68247752925616 5.94002287730417 3.69044407352898 4.53400272854652 4.60248787286238 4.50998134244894 4.25290538284594 6.18978846018258 4.65887763940339 4.16726039889698 4.28277257440309 3.60445228734804 5.21549342743019 3.51833342225023 4.29738261198223 5.22429539876666 4.55708584818171 4.9017480372014 5.52178195328067 5.40702242176839 4.53119661638987 4.86948884316944 5.78172644032276 3.48739766537471 4.59527039233409 4.18466511296946 4.26386161350979 4.55549691329553 4.40853935577233 4.0646457716115 4.70587461337043 4.84655098192007 4.64146267151602 4.87679261094725 4.57725161222946 4.52056839110134 5.42215947158051 4.56514985320735 4.79408558713984 6.54641882913767 5.06212323741012 4.66047535925036 4.2122942642762 4.50802023740252 4.98928603456747 5.11086528798016 4.64286872770872 5.28055771113962 4.66175404496254 5.41668273988824 5.65903915183835 4.24322494815127 5.1433720557003 5.54433036320972
"RP11-1293J14.1" 3.63829179669598 2.93078000655258 1.45916645246391 2.51376642494662 1.80211657518602 2.59923838781057 1.21963429140816 1.63296843116164 2.61651576084325 0.691655842443054 2.97477167478915 1.97122853986813 2.84821824946566 1.49161767310841 2.89939271891447 3.19202528533076 1.98583046767809 2.04694526708867 2.67756500083425 2.64984752146614 2.54758210447329 2.42662795357948 1.37638975793304 2.95020373525178 2.07233496574172 3.11008338704326 2.81910199446366 1.39467569250974 3.0612109651192 3.15300304936132 2.14594929226787 3.59437737068985 3.26095874125745 2.85122934532338 1.24028152473636 3.24613382314111 2.37055097378756 2.47316284235812 3.482295442366 2.34622987096621 2.69916586943362 3.66439931890407 2.11661531256778 2.9231368057415 2.44325032200318 3.24197762873942 3.98742416847044 2.76620786850697 2.89497367939311 2.71605737570997 2.67782927889342 2.05750437950639 1.97917502446394 3.30503628004853 3.45944342949938 3.16841574935604 1.67482724912369 1.99203174289277 1.84398384833894 1.87104560771346 2.61637457043967 2.88959177052593 1.45300127654103 2.82055767208676 2.27169573560671 3.2112089764802 3.19076536793523 2.07039881392091 2.69578621834399 1.68724707562061 2.73464100280084 2.92809870286098 2.8748999560687 2.65517577910137 2.22292755976247 3.2028211381301 1.93401426639376 2.98120830723662 3.19742012498549 2.71993459444333 2.20790608226998 3.85305004655512 3.9519502067539 2.52321915387725 2.62138209104263 2.58333617076831 3.05765518657841 2.36256729378145 -0.693147180559945 2.0144612866928 2.40918401589516 3.54308799641861 2.76153485347089 3.46628466938116 3.8169503939645 2.396435317146 2.76677104401352 2.373937257765 3.54197358392846 1.84132004275597 2.71732229607729 2.91658882808939 -0.693147180559945
"RP11-28H5.2" 1.79517549924225 2.55412857185573 3.2113268769393 1.01007260404349 2.20032773205023 -0.693147180559945 1.78065891697379 -0.693147180559945 1.41245066708475 0.224276060109667 0.916558654031654 0.918772175429207 1.47407663124942 3.04595721985653 3.38318229716769 1.89515122316143 2.61890876855568 2.06699457828953 2.29439647217037 2.2622003885379 1.60110737941617 1.92103928413971 -0.693147180559945 1.96691000056704 1.98694420356825 1.83546371620337 1.23766749382929 2.00113971803969 1.04185590726299 2.61167437109877 1.25906842893428 0.818226183838453 -0.693147180559945 0.666593317959261 0.536190483605955 1.40338128520799 2.24396996279836 1.77176051437907 1.38895452344483 1.73929031549048 1.28956324908672 1.27358171331113 1.39324666963124 1.28379892022083 2.17091687335892 2.07550652333362 1.70725622744319 2.41414890575878 1.38830863551142 1.4826680892685 -0.693147180559945 1.58838753898372 -0.693147180559945 -0.693147180559945 1.03535906122708 2.09292457556778 -0.693147180559945 0.822226556996882 0.798520564651943 1.65862449348606 2.01134955811365 0.397123569873649 1.50307091721775 1.99571176796565 1.76509774851931 -0.693147180559945 0.291782010456609 1.25903361764709 2.20723459084893 2.48082275681808 1.8488737029787 2.15948845197823 0.724157498914541 2.50851208095271 1.60754834761866 1.46146320895592 2.8092915274553 -0.693147180559945 0.471921033022596 1.72691343861366 1.1131414542785 1.99941021728783 1.30034523249226 0.99690562806022 1.71043470129616 2.30730057978561 -0.693147180559945 1.82962705104444 2.39692199125674 2.34098838403535 2.43955765672052 1.64012805439019 2.72024824393985 2.73053106866765 -0.693147180559945 0.756673425412711 2.34673767354401 0.674656266130581 2.07125720592852 2.33838075769251 2.42425972294377 2.44288595094096 2.78101260873337
"RP3-500L14.2" 2.63206415024728 0.843386386381187 -0.693147180559945 2.06776133066381 2.17970515316963 1.65064879715771 1.46970040226976 1.63296843116164 0.529983568308387 -0.693147180559945 1.82866103475502 1.82861815009239 1.47407663124942 3.40393008555975 2.02356470125813 -0.693147180559945 3.10741154568023 2.04694526708867 2.98660222060713 3.19420564671532 1.08357817054757 2.31435062105773 2.30424243328523 0.657600569259017 1.80541771862747 1.78854238760323 0.649231262120481 3.19985324720088 3.85169093651843 2.24155888453244 3.12945597177446 1.72767883848939 1.07693534600968 -0.693147180559945 1.69150516698565 2.51026554450209 2.67618250043444 1.32060459340484 2.31355422386101 2.14957564739197 -0.693147180559945 1.32955925273188 0.31261748960759 2.46913391110062 0.629301252143479 1.5190139828038 3.24019382752765 2.15779106789623 2.44142408125137 1.27480926685161 3.47675392619652 2.05750437950639 1.71426228344519 0.800105682197516 2.32606249101516 3.0721493569491 1.37513824586197 1.86819732352933 1.84398384833894 -0.693147180559945 0.469275022582433 0.987958422237037 1.61564147536342 3.80367760399172 3.23711274765389 1.67930204006623 1.59101080627687 4.04222075660612 3.20797851479664 1.32700104678209 1.75099133604769 2.05114790180903 1.74780422142907 1.07243861333969 1.64925427069791 2.69775282376749 0.743985502405329 -0.693147180559945 0.985454480133118 2.33080509653154 3.82061812672376 3.10592676620845 2.9137532790789 0.403723074779236 1.68330494313776 2.66719585178528 0.634020004272471 1.9803738207727 1.4128108363603 2.8899116142344 2.07158775638697 2.79734077174866 3.29181122742467 2.46438699932546 1.96186093885186 1.87039038564665 3.79000026896474 1.58686449919702 2.90132296576936 1.47474095685215 2.66210468542131 1.87068091736106 -0.693147180559945
"RP11-359I18.5" 1.40462119566547 2.93078000655258 3.06400031155869 3.18646527511083 1.18821919912536 0.517358120030963 0.379793787262275 -0.693147180559945 2.18518919149802 0.691655842443054 0.879010414675938 0.878973465268467 0.581657094802306 0.905083989838432 2.02356470125813 0.429455269313357 0.226258243161403 2.70727769598886 1.58729594138809 0.791400786892746 2.25155789969955 1.41266393341394 2.21391155631293 1.40496614048896 -0.693147180559945 2.29208360646816 2.19549119550372 1.6950893596343 2.00836613419684 2.94192299321195 0.828081447965604 -0.693147180559945 3.5080027742421 -0.693147180559945 1.24028152473636 2.51026554450209 2.90994308442582 0.271111531763668 3.77840767913574 2.65154364128693 -0.693147180559945 3.74507215641605 2.66528024371285 2.08461248216433 1.53231865041358 0.618373188474463 2.35284736794051 3.18014481830711 0.209146902934528 0.238626843740032 3.13486566809493 0.675636118918243 0.781246236613444 0.309606029377994 1.68059991380997 1.95226568990103 1.90510636280287 4.55673562948055 2.34946967353805 2.2505153119711 0.469275022582433 1.42139832387815 2.59062887270418 1.01028138381583 2.70475060030922 1.67930204006623 0.816904896573417 1.24449854378626 1.33604285389532 1.08258144554182 2.98506580089692 1.17211322404697 2.68976628730939 1.67616066852045 1.15923211983463 1.83074501929104 2.23255745026673 -0.693147180559945 2.22095376590402 1.08063665739762 0.974243439333905 1.49718110583669 2.3233502503008 0.403723074779236 1.38331101605746 1.63572496694741 -0.693147180559945 2.36256729378145 2.04316250921267 2.67369167989451 0.446279404384516 2.47298917957337 0.301096364350812 2.36374096240704 1.49683578783698 -0.693147180559945 1.08692761529778 1.23127611334393 1.17025078814514 3.5083816595943 2.95523935923954 2.5245625082253 -0.693147180559945
"RP11-222K16.1" 3.56519474518321 -0.693147180559945 -0.693147180559945 1.43592963269405 -0.693147180559945 2.29462533743197 0.379793787262275 -0.693147180559945 2.04036624411578 1.25105840040164 -0.693147180559945 -0.693147180559945 1.1242803728457 2.6606075076665 2.55444657534444 2.47659083257531 1.61410631975341 4.06823443345192 3.22234333280219 2.7083916869075 3.11782223928977 1.41266393341394 1.37638975793304 0.657600569259017 -0.693147180559945 1.0469272171687 1.55650254178279 1.92579478226463 1.38016728444211 2.58216145551334 -0.693147180559945 1.72767883848939 2.53989539686842 1.5480436463074 1.49113067212182 1.05139474734254 2.83792825974334 1.94467661984155 1.06559785404159 0.860734062250531 1.52713182806924 2.06415007816073 1.37826071750753 3.07343975160672 0.629301252143479 1.5190139828038 2.35284736794051 2.97150846358626 1.95919784030021 1.63257386963721 1.19715768187718 3.11259226019155 1.54979012724066 0.800105682197516 1.91100138246236 2.71095419687368 2.83831752856206 2.4509550755348 0.771651045120474 -0.693147180559945 2.10313885149973 -0.693147180559945 2.08590275310497 2.75130267430457 2.51148431369108 -0.693147180559945 0.816904896573417 2.07039881392091 0.994229283743926 -0.693147180559945 2.54741633682943 0.343308017006814 1.01035036987379 1.67616066852045 1.51099278465855 2.07444063060492 0.743985502405329 -0.693147180559945 1.78298322596914 2.44317252499341 1.56826677392981 1.49718110583669 2.78409093847277 -0.693147180559945 1.54451559142728 1.63572496694741 2.91816303661821 3.42928355985875 1.4128108363603 2.47398198886079 -0.693147180559945 1.61802804250519 1.98934127850539 3.13603957495175 1.49683578783698 1.60806144026297 2.45041655587947 0.674371566657909 1.52261586285756 1.47474095685215 3.07483334178041 1.87068091736106 3.00256747186761
"RP11-439M11.1" 2.17923660262989 2.6592390031747 2.86992488630849 4.07080883562674 3.00388561445656 1.42019178038667 1.84965768352634 2.27653174414885 3.00380303553838 0.691898047804917 2.71837929289035 4.86674818677696 2.30301975252057 3.58479634509721 3.31604327247307 2.06891466690799 3.28203654180388 2.45665166152269 2.31926956794882 2.46448281091688 1.08409307487597 2.33711036428531 3.13432404238591 2.61536489760392 3.19852593451972 1.83962168186611 2.58142538447145 2.0584441270039 3.96101424500669 3.47229151378087 2.77022047451129 1.76063456174968 1.07771594666034 2.67622105343436 2.44726750511139 3.89769993991936 3.42403550539303 3.21309816441634 4.22273927159933 2.84685585697197 -0.693147180559945 3.07951493057947 3.76106171017113 1.99437456333231 2.35041343105095 2.09750919867683 1.34526623598594 2.34825056260696 2.42314089675329 2.35212467997751 1.64593636783174 3.48923170730046 3.99229719164151 2.46167064318809 2.85192144104541 1.89175990559012 3.63188544742567 0.326387764093364 1.53951798051322 3.43487237238953 4.03211485262581 2.24727306169689 1.62783255717286 0.83239613628027 1.14078705515559 1.0753394387842 4.16494169874983 3.83244298848229 1.6181831846921 1.36569737370081 2.23550494788176 1.79058983503149 1.77228045428124 5.06896163856061 1.66237582162042 3.56950830227724 2.80199175473517 1.66897608124818 2.77655495070223 2.47803229649986 2.4850889299028 0.429645698634186 3.71813725049261 2.39702378235903 3.06379011633937 3.61502545262513 4.22598012705759 1.63691043495237 3.38017616526359 1.78852543871301 2.87640194238941 3.12836423327085 2.46590059305113 2.36624320268269 2.5187150976517 1.60817529571857 3.43520635212892 1.29873532557133 3.9024287811573 3.11474926121967 2.31398440030259 -0.693147180559945 0.901808852330215
"RP11-379F4.7" 2.95820753677744 2.05372590429998 -0.693147180559945 3.02038464813108 2.84417636381279 2.83240461651404 2.48854975110949 1.63296843116164 1.66687960493683 2.63713948606797 3.33838071542246 1.82861815009239 2.92025452438954 2.90412430881132 3.35901957429071 3.76104277237885 2.64405836212605 3.60334994891965 3.02995645518068 2.86589979029636 4.26103631653539 3.37946460724763 3.67456480827856 2.98604042094323 2.64944177430579 3.69959736447889 3.65531902125188 3.04429688997846 3.02811651782336 3.30409737523298 3.3715203324887 3.26338564585606 2.1999809190047 0.642250630402194 3.40339045591074 3.55926554391574 2.37055097378756 3.61129513152291 3.59836941977524 3.25759304644499 2.46713404053103 3.70554903049344 2.88144149022373 3.80654471642449 2.16994408865183 3.36640004511861 -0.693147180559945 2.76620786850697 3.11257183532266 2.81298657976135 3.32035013448522 3.72636588770566 2.98912120827232 2.71926027928269 3.09384404501768 3.77054442777122 2.32000703521496 4.09876986212663 3.26887263579567 3.7833793093465 3.47711482176827 3.28574719349996 3.64438628122461 2.94615240274094 2.6127791907714 2.05318977229919 2.13246970261941 1.60075846814931 2.10526059189016 3.07976031266305 2.78999453025582 2.77028913673843 3.86446643338463 3.74926779914369 2.68165795845539 3.10487472972905 2.89852514667215 2.31311050370694 2.88659984129598 2.20419380795592 2.81052956052907 2.51827859006114 3.25404682861617 3.06549961859393 3.15790881941856 2.15269915458321 3.18004992650229 2.85437764176212 1.77685342246337 2.22417584696207 3.80942522112641 2.47298917957337 3.11948980240976 2.85557382808921 2.51790543484842 2.63758246546496 3.34048928562353 2.71654673637172 3.21908408305128 3.16629419761994 3.81181591833872 2.25014101525153 2.1228444698558
"RP11-343L5.2" 3.94020728464493 1.78719459283381 1.45916645246391 3.09016004223291 3.69794663527968 2.40679268168675 1.46970040226976 2.76611945159617 -0.693147180559945 1.60764803961724 3.43515560320661 2.87219844889827 2.59450854753224 3.78161974541506 4.43556481332828 3.05534024721704 3.26318284122428 4.0987468529675 2.94128287894492 3.78453887940948 2.77569773446722 3.59919577415747 3.05699024114015 3.97810571134092 2.81104327728889 2.7824910543853 3.38399735038781 4.12690519901636 2.88356157177369 2.58216145551334 3.54065606156997 2.52287213002899 1.42395217379008 3.13166355864597 3.18439582478182 3.70494651489794 2.97711834404085 4.37207564684099 4.34875886042074 2.73561143029161 2.55060467216151 2.77739229369173 3.34087939133895 4.23595146006921 1.9989762340508 3.5766500052726 -0.693147180559945 3.8628426861619 2.44142408125137 2.85814144915304 1.95420207814718 3.39469812850147 3.14572862077851 3.09431897796663 4.21902702952807 3.8814391863522 1.53616767184356 2.58829192530361 2.42583563979655 1.87104560771346 2.8948812671401 3.13922806386492 3.5833447035846 3.84054119640293 -0.693147180559945 2.32470118620973 2.99063510342031 3.58779656895028 2.83437762309218 3.50246589684629 3.66549844874167 3.2913260938628 3.16608608424304 3.6281991897826 3.62308454499275 3.92049174356457 3.4071679379743 2.52630947329678 3.00127998450239 3.54823046567947 2.59487950256298 3.37676063948251 2.9137532790789 3.31161940711462 3.67798394582099 3.79583050870945 3.05765518657841 3.35361808520946 1.77685342246337 3.96982308589898 4.35749853943098 4.27742120296489 2.91116140776633 4.1337175613063 2.51790543484842 2.07800767536404 4.20557356724723 1.84864320454853 3.04075371789903 3.08119732968366 3.27813230121555 3.19748316860698 1.85491448213059
"AC009502.4" 3.54682364548931 3.65900982652108 3.69711695769615 3.35436535636945 3.08902190543107 3.59870906988356 3.47536437716921 2.4552015330761 2.00551685894767 2.44338546079824 3.1440670310002 2.40965770653088 3.05162914602964 3.71419004418733 3.5230999053209 3.56396771686258 3.27654175724617 3.29458264729019 3.23284223249272 3.5401374622158 2.82038624477815 2.67325853208254 2.8171601628321 3.43042689772746 2.88087509107506 2.73164125378686 3.22439109896389 3.02240241963377 3.41799528357299 3.74587127168675 3.09542422540657 2.82199676494952 2.78297970031249 2.69385375826714 2.30913080489094 3.52759008272624 2.27605073285567 3.04050721651044 3.4430157808496 3.16503584029794 2.43859877779626 3.17366891622001 2.7766163680207 3.3965666010065 2.81383811753015 3.26545025492927 2.23345889398919 3.77736539936108 3.08347346838988 2.44359016743716 2.12470128040155 2.94791774293608 2.85287411812086 2.69043586291116 3.44907707262804 3.63362259567039 2.21043972677487 3.5541091180863 2.76931693136176 2.31462338564028 3.10118778500471 2.92597686843567 3.28067856904241 2.95258655996661 2.41599644052995 2.39615534066762 2.74674803157233 3.09333304161892 3.5004096632885 3.36940003627568 3.20504743577964 3.13717137132634 3.0641433511328 3.59885796904201 3.36447983718061 3.22334068354057 3.20315883642485 2.16497373171457 2.40373365917144 2.8575842293833 3.00062566968739 2.69314497995872 3.13821365167581 2.65891270277508 2.60493033685473 3.41128466406501 2.51310238850382 2.88952683246252 2.7257041450985 3.26863748858194 2.81134215733809 3.38675377691553 3.34219405966275 2.58458463005103 2.49046114144467 1.46031599369804 3.1612659616549 2.26840014444909 2.80218017359997 2.4748694990472 3.57796675606353 3.12053105593897 2.85950403933901
"RP11-480D4.2" 1.60291246957676 -0.693147180559945 -0.693147180559945 1.96940228002363 1.39034734695394 2.39738240892847 2.73427988954545 2.10394058435224 2.42036261276704 -0.693147180559945 2.5830439447667 2.80484315013423 2.45993383865233 -0.693147180559945 2.73478757189722 -0.693147180559945 2.68729005061809 3.3745097790841 2.26808897767095 0.791400786892746 1.52432835856843 2.41668815277143 2.05269178471198 1.40496614048896 2.68287425563979 2.94381240480895 2.02423853938503 3.10945063812252 1.80185939214354 2.73971457635774 3.90442365155005 1.33290748768099 2.02837204948843 0.642250630402194 2.23459027959643 2.02616190747562 2.58292198178714 3.44244689398648 2.13476510502617 2.51049384083904 2.2758444956517 2.41005792074233 2.82832069157061 3.50830286780601 1.51689906231278 2.42585818677786 0.774379069037014 2.13508067152516 2.00397167857958 2.3210112636443 2.18964934404957 2.50325903118609 3.8249215751082 1.1277387034196 2.45347019675859 2.13994766067832 3.38344614856524 0.791907329128577 2.49678132382324 0.692532511702011 1.79078787565862 3.30540442749354 1.60788278824659 2.81958306858379 0.59536332141258 2.32470118620973 3.92258473144009 1.72066632154259 0.853253277285913 2.54642926079358 1.9990442839603 3.01504645693961 1.95605520693421 2.14301115927588 3.32643404510462 1.02797989602116 2.45715499797528 1.06521147169211 2.05746413488769 2.54417933854653 3.28887398730381 2.10595029381498 2.34902242401911 3.14533776133183 1.38331101605746 -0.693147180559945 2.82382592918665 1.01104936312606 2.4267878320425 2.09330263698832 1.55813448876594 1.865787110514 3.10547650887465 2.54117906290635 2.40514901402288 2.07800767536404 2.6384037749314 3.09812476157309 2.30556093288325 1.98407692201373 2.64509390413497 -0.693147180559945 2.1228444698558
"RP11-42O15.3" 3.42601062428629 1.99513939410514 -0.693147180559945 2.53642498712501 3.10183176528121 2.52375411779243 4.03957177147328 2.95562023519404 2.58354809067168 1.3529421377137 3.21914719163383 3.01947704912295 2.48134484720573 4.12587013208313 2.55416988255598 2.07961765666424 3.15386080787347 2.75087123819897 3.21345745035734 2.90433069691907 3.16171317548005 2.19401734026032 2.97169017649394 3.12616043647964 2.03914976734648 2.39690351329965 2.53680183364194 3.23337129928187 3.22041174888471 2.96835909636172 2.38674972124885 0.960425614502377 2.01462093071752 2.52574218504208 3.7016428630094 3.34713589292512 2.69779580419744 3.58561584071459 2.64937754488095 3.13370952809943 1.99115954359961 2.96390705795881 1.86877607241241 2.42453350217327 2.87873516353272 2.84380692419865 2.59666223547525 2.5760019904819 1.61098460017718 1.81808753571299 2.49152853942655 2.91701526166925 2.67872881801861 2.44177750311215 4.03132637119595 3.54467344627129 2.11003711928263 2.43278748554518 1.26644973816238 2.21126574649843 2.03061121702976 2.41685795699959 2.82966362820219 2.7529771718536 1.5814734052394 1.80952968157273 3.0779939598495 3.01317369004636 2.31201323752151 3.1642549131095 2.14791149302189 2.38911170262957 2.35610716218042 2.78879891149627 2.28233119695822 2.34644589410494 1.84855889370038 1.78755144428586 1.75015551539892 2.42432968746789 3.29429037097576 3.16998401326943 2.83456404752153 1.66310496151014 2.67278301969604 2.97138523227643 2.50683535894613 1.95448340365951 2.97185599028061 2.60651706804342 2.21177999519109 2.53018910512383 2.46932431341129 2.46540771363928 1.7468914941387 2.70697795566027 2.92801264397513 1.88077359782988 3.56566616404806 1.3629574094567 3.43224665698825 2.88071202770082 2.39250781771447
"RP11-480D4.6" 2.3349025931008 1.78719459283381 -0.693147180559945 1.00141487178333 1.9444151966934 2.02360356685276 2.56539387592454 2.55080835140859 2.84981948945177 2.249407633155 2.75799022864023 2.75794507750424 2.38065701265634 2.33801958443767 2.74171996695024 1.53593806569258 3.07311841709422 3.44323099093646 2.79152237749097 1.86759298798898 1.68833596155305 3.20054383007947 2.5346503276272 2.87140785163548 2.77302468559088 3.24082356056548 2.58223143638459 3.45303884361222 1.54130465996439 2.79771523738092 4.02457668181488 2.76523227164901 3.26095874125745 2.46010423962468 2.12635262159783 2.29722660196283 1.72306011634496 3.86204331077449 2.14107498031109 2.81315662403856 2.46713404053103 2.66981883400962 2.88144149022373 3.62309284373144 2.16994408865183 3.09984460039735 0.774379069037014 3.21711485648564 2.50323899624915 2.2756307357847 2.74021823677148 3.04518689536972 3.64790987823222 2.38459419028913 2.32606249101516 2.05050329336615 4.18152668403779 0.791907329128577 3.096633879361 1.25206045895019 1.95910949931764 3.43722196626636 1.98741826287299 2.85346585200863 1.14019545109113 -0.693147180559945 3.7150372173731 2.38868737254941 2.10526059189016 2.91687663555079 2.84244408723683 3.808228839282 2.39643615523357 2.23884533717018 3.12111961289675 1.62744013642262 2.52830863655952 1.66825478144004 2.33269047204243 3.84981867740737 3.48851916357124 2.24394013261051 3.06401987916238 2.96786739218275 1.19102965869536 2.58333617076831 3.43314242907461 2.12461718238275 3.31622519509699 3.64040314977318 2.19721388531479 1.98988649822033 3.29181122742467 3.13603957495175 3.58927385288692 2.63758246546496 2.55145486183776 3.23347216602166 2.73925194267508 2.98817973296117 2.40452208875173 2.73966447798923 2.33394674640006
