"TCGA-FF-8062-01" "TCGA-FF-8061-01" "TCGA-FF-8046-01" "TCGA-FF-8043-01" "TCGA-FF-8042-01" "TCGA-FF-8041-01" "TCGA-RQ-A6JB-01" "TCGA-RQ-A68N-01" "TCGA-FF-8047-01" "TCGA-GR-A4D9-01" "TCGA-GR-A4D6-01" "TCGA-GR-A4D4-01" "TCGA-FA-A6HN-01" "TCGA-FA-A6HO-01" "TCGA-FA-A4BB-01" "TCGA-FA-A4XK-01" "TCGA-GR-7353-01" "TCGA-G8-6909-01" "TCGA-GR-7351-01" "TCGA-G8-6907-01" "TCGA-G8-6914-01" "TCGA-G8-6906-01" "TCGA-G8-6326-01" "TCGA-FM-8000-01" "TCGA-G8-6324-01" "TCGA-G8-6325-01" "TCGA-GR-A4D5-01" "TCGA-FA-8693-01" "TCGA-VB-A8QN-01" "TCGA-GS-A9TT-01" "TCGA-FF-A7CW-01" "TCGA-FF-A7CX-01" "TCGA-GS-A9TV-01" "TCGA-GS-A9TQ-01" "TCGA-GS-A9TW-01" "TCGA-GS-A9TU-01" "TCGA-FA-A86F-01" "TCGA-FF-A7CQ-01" "TCGA-FA-A82F-01" "TCGA-GS-A9TX-01" "TCGA-FF-A7CR-01" "TCGA-FA-A7DS-01" "TCGA-FA-A7Q1-01" "TCGA-GS-A9TY-01" "TCGA-RQ-AAAT-01" "TCGA-GS-A9U4-01" "TCGA-GS-A9U3-01" "TCGA-GS-A9TZ-01"
"CTC-1337H24.4" 2.85820568373534 3.1661559585202 1.87477631321183 3.32944863907927 2.59511337121052 1.0785351587178 2.31890057931286 2.67453196842674 2.67664407598974 1.56282318420605 3.11001223399497 3.0792593315225 3.06757896930361 2.36016295433678 3.08254836716386 3.74062552498774 1.00298758727857 -0.693147180559945 2.59578325090825 0.992906497103437 2.44816532958724 2.81723185960965 2.11644785804424 4.24315708382045 3.2995813546053 3.12949617698456 1.45210775000452 2.45823220410428 3.12941749825256 1.00389386691262 2.62775544758919 1.36284024772102 1.48490241628019 1.51639638613429 1.56438165171448 0.376715318328748 1.31616508470773 -0.693147180559945 1.47709240706925 1.38675469450964 -0.693147180559945 0.856163773314217 2.26358941625876 3.64635445966317 3.58608273454587 0.852393320514182 1.39396130329075 1.76025044571488
"CH17-80A12.1" 2.13858808176644 -0.693147180559945 2.75066657371472 2.16215438141433 1.04742472450832 -0.692063728325286 1.31426591632329 0.667065861475305 2.5294813619625 1.21784705451268 2.34299477028616 4.25498157792006 2.14361298165252 1.71424312279213 3.19977728551874 2.7463659362165 1.00308054853174 0.867018992764477 2.3589982025112 -0.693138755461299 1.65981265973492 4.22991818816744 1.04774012096569 2.89904258332945 2.84354633109304 1.44460567922087 2.63172893614344 1.95075455585524 2.50432093562611 2.07266947246761 1.90651892804168 2.29175015643597 4.11685291702885 1.68568617354097 2.59229834079191 2.4946614434526 3.05349729110557 1.52861683189862 2.73983572091614 1.68786341033996 1.51426177771593 2.067834742399 2.46980240040653 4.75328848223373 2.79417573763433 1.80008739185469 2.13655619933717 2.81066438656548
"RP11-104O19.4" 0.913001730318124 1.84119002637172 -0.693147180559945 -0.693147180559945 2.3197941320149 1.68282562149909 1.56764258389486 2.12562438651647 2.01731536646856 1.20841796131178 2.18052802385674 1.50027681984264 1.78201264788016 0.199592821977854 2.86511874580203 1.40813032688896 2.35317058194207 2.85751876261285 2.78965017745483 2.44194169930723 2.5315680343064 2.39186588517029 1.90824941467897 2.62010364125381 -0.693147180559945 0.555239814863427 1.71009367515187 2.18471370568763 2.80165586798006 1.00389386691262 2.33064963132057 1.86605207296348 2.29201776009863 1.68025679118568 1.99436686796707 1.66533545430471 -0.693147180559945 1.83199458117283 1.22675437273872 1.19436885547849 1.09992876637101 1.63613458397674 2.26358941625876 2.72218181554354 2.34053403291775 1.63181227058712 1.89894953908114 1.14960530679492
"AC009120.11" 3.39513967566881 4.09188919969036 4.69796144921562 3.16491431632165 3.86469335871269 2.85557841284142 2.79479689591354 3.72995283516335 3.57243296999887 3.08501192899204 4.32331940375893 3.35778093104894 3.19586198216622 2.97419571249574 4.07859825036563 3.0919642403256 3.43886042520846 3.42909294604424 3.33733141061194 3.75915555778971 3.49248218776723 3.82486315190604 4.03095200573222 4.35257450560719 3.62022549858007 2.97480313901731 2.76672550739019 2.79131634039114 2.79579454479916 3.21571006782986 3.33718246136519 4.12343425047614 3.85397624471332 3.12377540530018 2.87484021872285 3.2371177006928 2.66014631366297 2.67001605462845 2.94421924677204 3.10131626623187 2.8620134391513 3.05559617736402 3.41010704445301 3.81032920203933 4.98614543871233 3.0018743422596 3.03731098811505 2.45517090992698
"RP11-567M16.6" 4.42075836571415 3.60482434529949 4.28678596174492 4.75276985679513 5.12500736972029 4.5481152196825 4.56508852673129 4.93306932850369 5.32314609858456 4.29222062038697 5.06338408990572 4.71275216293675 4.50731975664196 5.23225519211351 5.01571003987488 4.49412633554365 5.19761056751751 4.19408750507003 4.49329371018821 4.43158532258431 4.86973942914984 4.12622975160888 4.67639139179278 5.27117649410652 4.90241766883931 4.21342119080005 4.37053101330048 4.26735729602801 4.51094115655355 4.86580565885797 5.18404050859434 4.58095272424678 4.69431651752669 4.45994208403992 5.29799172198095 5.2474602259886 4.02607290260711 5.77801001801967 4.32006722723722 4.86805850561618 4.73630802313116 4.55450547771855 5.2530043337562 4.18448523655187 4.18590166213685 4.39158715072557 4.79933308944487 4.20355265583889
"RP1-228P16.8" 3.99412556713044 2.70872260296248 2.92090538080621 3.40811298010995 2.81076518804513 2.71748655988459 3.26850303359283 3.74989641243211 3.38693094885285 2.98189896579215 3.66671757906302 2.71496465193643 2.99247754512972 2.87929579777968 3.76416879808958 3.51191555066502 4.08597630438941 2.85751876261285 3.21406620667175 3.51112800065935 3.5755292508887 3.65732548153588 3.63620793914697 3.17941566163213 3.51902822042922 4.05436429317042 3.44379576539353 3.50014949109546 3.5734175037433 3.8083885949575 3.53518665162256 2.86427734818975 3.07447352857956 3.33503238396728 2.71144728248697 3.49816186548545 3.47026043333889 3.25609632387815 2.71142566472325 3.30005010216241 3.30354124774684 3.03952123074271 3.98057015442492 3.88863744963177 3.78423146594345 3.30527990651882 3.44662871428377 3.26514156743194
"RP1-292L20.3" 2.24739574668018 2.21986127329005 2.08246207875649 2.57023140921637 3.09089897600764 2.32839677505284 2.31890057931286 2.84092480120585 2.67664407598974 3.14782947655602 2.71563552416672 1.86785513507772 3.0307331195799 1.83533674420283 3.13024645226302 2.95278214100721 2.45376640117475 1.81472997382311 2.03739515502856 2.44194169930723 1.50948540678807 1.03625420576697 2.8715010726457 2.62010364125381 3.2142457822886 2.34553636066614 3.11369184910754 2.6727803085694 2.07361875919152 1.86310273981573 2.69003390333232 1.11692897249853 1.78847883500602 2.53902662799366 2.96169767999114 2.09923370794801 2.32113983357488 2.55050483139198 3.08379133372537 2.26226178341582 1.9709100905529 2.06894284283279 2.17346459913617 2.96616597800268 3.00931776793588 2.72536769480654 1.89894953908114 2.55715632531334
"AP001505.10" 5.52706121213941 5.39459993936551 6.0618761738129 5.34251146348261 5.69358361942585 5.25665150066823 4.1524470726937 4.21736954111361 5.47273730877769 3.68833193985634 5.92196877831771 4.47118881021558 4.44849456051791 4.13585871343813 5.34988015788292 3.65159357740793 5.4421317837931 4.83982329035027 5.43120192054805 6.16302029987866 5.06548816835652 5.36442246733028 4.87100846698911 5.17132291508819 4.95829093789362 5.07791244017898 4.1166944402628 4.08120401937233 5.05640257665834 4.59127704380619 5.22315342147036 4.40461221011584 4.3553628879311 4.9336373379502 4.50104215774012 4.32357718624917 5.01888495265357 4.60740795603299 5.5981242104907 4.12307812226675 3.91595413726567 3.98727068685552 5.53985693609794 5.93156771390312 6.78040166282817 4.13221786601005 4.07342668352178 3.67550416987509
"RP11-50I19.2" 4.09480572995564 1.5892617870513 3.5066653622932 4.18740719300089 3.15673230789074 2.63374374316418 3.45154572637068 3.77189699977191 3.8503288337717 3.24795733587317 4.71731659036363 3.33744778765468 4.11573065025036 3.76529883521274 5.64790495669748 4.7108571577204 4.03349472490023 2.88163763621246 3.44167368876319 4.86661836638085 3.77823397117226 4.22983507707531 4.56485863556906 4.48470470409442 4.67631748475512 3.75513989328385 4.18769189202087 3.42626737027066 2.98043582162881 3.06340510646501 3.75271138294813 4.06339289052819 3.86135209387403 3.12810424371975 3.06349765082452 3.28721762142526 3.90316006477855 2.75822123935148 3.86359924820283 4.37837299921692 2.86294697828209 2.98641817061887 3.79994550098466 5.06445820705877 4.02402791691484 3.03328889944906 3.71110363616082 3.01836820969397
"LL21NC02-21A1.1" 2.34745855078364 2.49387229927523 3.26125626448057 2.3780267572878 0.454155068042003 2.44075110976487 2.93146857577677 1.74956234503044 2.25374037603519 1.82396315401688 2.71563552416672 2.05438499203992 2.9112745613295 1.4120906705563 3.21931611719642 2.20958462146229 3.21849838709335 2.61437246047504 2.35506780197562 3.29171040057362 3.20463132444692 2.66804974672748 3.43160458603021 2.8141345861109 2.84058648941978 3.4116957694661 3.3379784110473 2.84933024571666 2.86429541681954 1.43860494453765 1.40070104604052 1.36284024772102 2.36816588076418 1.51639638613429 2.76675841952762 1.83177089193868 2.4952476133141 0.278316897929872 1.67714126418938 1.80877173844988 1.34510842326925 -0.693147180559945 1.53564933953383 3.32593606700427 3.40652801177743 2.94193747554523 2.3233343791968 2.02619779846323
"RP11-575F12.3" 1.7010097511641 2.04834356189854 2.08260121810192 1.62343752033233 0.974440528176959 1.68282562149909 1.56764258389486 1.74956234503044 -0.693147180559945 1.40123946971002 0.951304830801958 1.96572456785096 1.28359746151848 1.41254466100578 2.58780725363531 1.94032520853172 -0.693147180559945 0.867018992764477 2.03739515502856 1.59073938601143 -0.693147180559945 1.8400094768851 2.43556191567308 2.3803144958493 1.34273618169612 1.09350512140154 1.81777873909627 1.94934432534239 2.86429541681954 1.24490838612745 1.76422823362093 0.790445588655937 2.62615314817937 -0.693147180559945 0.7938461766137 1.2156448174081 1.84292435394181 1.33068093032768 0.385294940111792 2.01539403529151 1.54231100192883 1.4370409151967 1.69986498301981 -0.693147180559945 1.49396258884362 1.94043761445205 2.48282559502651 1.59549488497974
"RP11-626G11.6" 1.50042228195826 0.66834664490039 -0.693147180559945 3.51559854887035 0.974440528176959 3.96968679170665 1.93773329588439 0.811239012473124 2.74334119313454 -0.693147180559945 2.29201450789651 0.912870863290337 2.9112745613295 1.71313801948369 2.20006150526564 2.74540242203065 3.30384107675 2.96000459863115 3.15469682321762 3.79507018723409 0.92115925508401 2.94702055903098 2.82632809889518 4.80873054005031 3.96260573944207 3.45185784193374 1.45210775000452 2.28443284164382 2.73482884408355 0.21749753330094 2.24018930002818 1.86605207296348 2.36816588076418 2.76707087621118 2.3768874528633 -0.693147180559945 0.583129875464327 2.2544396758372 0.385294940111792 2.10462816227242 -0.693147180559945 1.18819965783703 2.83775368106419 2.39877015399536 4.94799579646315 1.7977016541643 0.324035511903611 2.79981956386241
"RP5-1068H6.6" 0.913001730318124 1.84119002637172 -0.693147180559945 3.15070196929838 1.77057174142339 2.79498601565876 0.973678170425733 1.38664175020499 2.35383677409633 2.03083657277629 1.5423338153288 1.50027681984264 -0.693147180559945 0.979346877252905 2.66403206120987 0.975684545393959 2.45376640117475 3.05295660563592 2.03739515502856 2.61698753751063 1.2579783380585 3.59563708247582 0.722860980735191 4.05804308823099 0.999445230280604 1.90386626116062 2.16020369097097 1.19272008686908 1.30681271852252 2.24236240384142 2.14072461164466 1.72471341204095 2.11975171045188 1.51639638613429 0.7938461766137 0.881690450466942 1.47588635906047 1.33068093032768 1.67714126418938 0.642241549429218 0.288669593172698 -0.693147180559945 1.69986498301981 3.58996298851241 3.1023833706244 0.852393320514182 -0.693147180559945 2.13662966727943
"RP3-453C12.15" 2.46882333025341 3.38215493059977 2.2694366683826 2.2644510035474 2.77481475378137 1.41065024537842 -0.693147180559945 1.24093138213695 3.05409702294584 2.18025861862885 -0.693147180559945 2.7501641061674 -0.693147180559945 1.53974862086848 3.02168970410633 2.12696999041398 2.00047077442401 1.8691584688758 3.18284382697233 2.37770988340063 1.13683947730494 2.86961902274956 2.32655703538432 1.74032063203078 3.13328875889455 2.40831691703704 0.905687039821517 -0.693147180559945 1.74787357231237 2.10536624588623 1.74012243485732 2.79582391980733 3.2988595433037 2.32670466684699 1.66126798085409 1.78103797285446 1.38633103912316 1.96574087764783 2.33065477801231 -0.693147180559945 1.20513454818086 -0.693147180559945 2.13273137461342 -0.693147180559945 -0.693147180559945 2.8811262413482 1.97402247628267 -0.693147180559945
"RP11-323P17.2" 1.75418327044875 1.69717752129692 3.69873083553822 1.6256082966601 2.16507287713817 2.32988480056378 2.02248870566322 3.56693607385592 2.3009597664066 2.86242967903936 2.24737691195565 2.66066285413064 2.47419593835294 2.96052517719899 2.66477798750764 2.35167224958668 2.80802723328682 -0.693147180559945 2.06612612797853 3.37491519573961 2.46455715771248 3.03820311489676 3.011806022508 3.47226652072909 2.59266783040287 1.70326617328457 2.94483887738942 1.81091396747501 2.64335822255249 2.42436617547743 2.32645992389596 3.78129539754526 3.54929370102642 2.30229581004771 2.86487384434521 2.83910537847009 2.68040162182141 2.45803186504078 2.98238761428947 3.10733656942548 2.55637473453905 2.53295839174634 3.40393895397863 0.991766510548796 2.50304874954825 1.72090750194286 2.77964587674334 3.90239146435688
"RP11-295H24.4" 2.24739574668018 1.84119002637172 2.5288215622816 2.26602282679833 2.0824240026746 2.05682618927412 2.31890057931286 2.31538501769226 3.15952993655505 2.2021624231419 2.90393652925071 2.28171920792206 3.23383593821624 2.70257595275914 3.66009561331037 1.94002831777861 2.35317058194207 1.81472997382311 1.56910776644914 3.44320110402323 2.3571684367773 2.58418737987302 2.11644785804424 2.72181775095476 3.67106035677895 2.8124501025201 2.96323737978016 1.64094773097963 1.92989106837977 3.09312703098883 2.85651091032905 2.76207984299035 2.78242384968774 2.71474785013067 2.52438468362611 2.40083482334492 1.93991885552511 2.33706928675512 3.16889316620872 2.89088322636211 2.50021467280845 2.84415398010636 3.26556511287807 2.39877015399536 3.47002986706209 2.27483000073649 3.07660757924317 2.23607009132604
"RP11-93G5.1" 2.05731303878624 1.91105464089023 3.57491040388388 1.68912217710992 2.08411868524857 0.544179893254609 1.31456551273637 0.819005460926525 1.99984324036213 2.41490401635441 0.440966359224313 2.51144884636518 2.17979081007322 2.15899534369747 2.4417292929483 0.19974022091307 -0.693147180559945 2.29243679779525 2.59825704961909 2.99572864745277 2.37634602539979 2.85523271236114 2.85268545142286 2.77896046313262 2.46724381965095 -0.693147180559945 1.12014937558464 -0.693147180559945 0.478607509873823 2.00812258200132 0.867104142785323 3.01243475422034 4.30444691713577 1.51709003676157 2.42488555689646 3.27367540031527 2.3367373590196 1.59270852960768 2.03726834965852 2.34765234413353 2.27624921771219 1.27332443375352 1.84246607757736 2.04890977096949 -0.693147180559945 2.77445527047241 2.02468844990752 2.81818358362179
"RP11-116D17.4" 3.20219788890918 4.19443521744313 4.63787304892521 3.6561127662154 2.91606014661669 3.93155444292318 2.83013175921293 3.11250390939518 3.52393142442309 3.55509313774234 3.11515908218664 3.95888615746005 3.93265284137987 3.10510747937826 4.20738526673511 3.43245557186152 4.04285787447875 4.10985406085843 4.24239545870794 4.61178920199822 3.84459352652886 3.91805244770961 3.87862397070847 4.56947881201921 4.37422519954665 3.17465495116455 3.48541592603372 3.51839249668023 2.56208103465532 3.09586349369048 3.13348132790214 3.50395522742425 6.07288148141618 4.04575431913065 3.39200587461563 3.79678347415179 3.2296616743184 3.06378640654826 3.35461259365465 3.57604652446008 3.41820692694351 3.28793753996473 4.06178116422575 4.33829769409591 3.93650154277193 3.48129112834823 3.22655461358627 3.60954668023363
"RP11-494G9.1" 3.01641245843465 2.70872260296248 3.09316845088463 2.06250332706517 1.77057174142339 2.73775146913604 2.67137400202698 2.61649667335965 2.16389159731961 2.33421182559597 3.41100734062466 2.94816738003516 2.69505218395969 2.90756099962676 2.77264709831876 2.23917624169467 2.77788128763008 3.73422877918772 1.56910776644914 3.64049650582117 3.26740894444329 1.67000799824029 3.5248954079269 2.11182767561157 2.78631291539237 2.88441085445463 2.16078834772164 2.28443284164382 1.30681271852252 2.14804512846342 2.85651091032905 2.9898873022203 4.00465234599457 2.55404529532055 1.92163635330988 2.52182108445938 2.27324605621705 2.137640359082 2.36674978734012 2.16436372019981 2.75680833082616 2.2952252956546 3.01122819956372 2.96616597800268 2.34053403291775 2.52953821204336 2.74121665900844 2.11527182914393
"RP11-353N4.6" 2.53283971839083 2.09686583188931 1.97556716581942 2.17000925922547 2.35032978385447 2.40351789198686 2.56818143832667 2.20946803536645 2.07213354115195 1.96800235918223 3.03640913320196 2.9194498659558 2.9254436452841 2.96203784506002 1.81121007484961 2.03276299737234 4.16068634589613 0.488634156311716 3.40850797209833 1.73313000955062 2.42671851455828 2.89835628922314 3.04619826704392 2.59793440437472 3.09770730080576 2.23120474739257 2.39679942428784 2.81249063714347 2.46548972318905 1.96838173244872 3.71994239794048 2.57296988023628 2.38788649557338 2.40287213153805 1.99253245219251 2.01143464265969 2.28961236018198 1.35137238152503 0.732863744619903 2.31908144316776 1.39856847760872 2.27608396115196 2.77681373190976 1.20243236975679 3.0631146520924 1.98296596656812 2.00306405191536 2.10172609664748
"RP11-83N9.6" 2.96640719231885 -0.693147180559945 2.92090538080621 2.26602282679833 1.56848439779535 2.20180211465744 2.80985370877949 1.38664175020499 1.25497860621398 2.3483843379411 2.48345522283071 1.86785513507772 2.01445012463115 2.65304512056684 2.311670166219 1.40813032688896 1.00298758727857 2.29243679779525 1.21439064046773 4.09225627879685 1.50948540678807 2.49264296929465 1.64498997381969 3.92211195457181 2.2372032195291 2.6508409549318 1.71009367515187 2.0739379329689 1.56007395524887 1.74059538481341 2.56133926885591 2.10002439991064 2.43892352044491 1.82100910363539 1.12097082811705 0.881690450466942 2.18556151954109 3.00576742005322 2.41327871755659 2.01539403529151 1.34510842326925 2.27937400803378 2.26358941625876 1.91777177250121 2.79232095150565 1.93994752069947 2.02307900820342 2.13662966727943
"RP11-380B4.3" 2.76871386873633 2.98191838586908 3.70417108951603 2.58858490641186 2.51678074419792 2.45558248514104 2.59721987027075 2.49577343856532 2.7496164671333 3.02209811489533 3.20348206047776 2.95127440607786 2.96301106075099 3.30596427508167 2.86725421250079 3.03160885367126 3.13343366229836 2.6633219830725 2.71081636853111 2.24134441636017 1.88459366517167 2.6775903191911 3.78216839701936 3.25197563696122 3.39172488263395 2.82594852404054 2.79110182885535 1.25878602853789 2.86708672107655 3.19558382585509 2.33762838273187 3.00458668986058 3.59997546141931 3.99521927121768 2.68152685755053 3.28534064112697 2.62807513338435 2.67780459206489 3.04611242823206 3.51473645467876 2.97078360375971 2.61387398784714 4.32607507836499 3.07056035273308 2.51552334187444 3.15769244224241 3.15689740898034 2.7480171843332
"LLNLR-268E12.1" 3.4136813005387 2.80099992215725 2.5288215622816 3.2440637951776 3.2694249162525 1.68282562149909 2.20724757214583 2.54591271194826 4.24389261722694 2.73780079068921 3.94448523207854 2.79921357965469 2.28531740079667 2.54595424313082 4.09732312550336 1.56985792821585 3.34392796578519 2.85751876261285 1.56910776644914 3.57473286076761 2.86810958250049 3.1147177923794 3.37983439021885 4.32427173351452 4.43955730570974 2.34553636066614 2.86074227883724 1.44173995574237 2.07361875919152 3.18943859526143 3.3348737945446 2.58605445051147 2.56698656833477 2.76707087621118 2.91640859739641 2.09923370794801 1.61357542721198 1.95546970807956 3.78764168036013 3.13165150510319 1.84728164403683 2.06894284283279 4.39321631989964 2.18691633205984 4.59882831530639 2.27483000073649 2.79658202645188 3.03830909039327
"CTB-75G16.3" 2.24739574668018 0.66834664490039 2.08246207875649 2.87013155835311 -0.693147180559945 1.0785351587178 2.41932987199987 0.318706389693433 2.35383677409633 0.654454039387297 2.71563552416672 2.62295936960056 2.01445012463115 3.32842631676252 1.93067706274365 1.70903457311996 -0.693147180559945 2.46630438726368 2.03739515502856 4.09225627879685 2.60854704557088 0.506407630736628 2.11644785804424 3.86210586753178 4.17109651608217 1.44151058023965 2.93022597371958 1.64094773097963 2.41125409909787 0.686084663081784 1.90606635593161 1.98986556604565 2.02103912794905 3.27552006309249 1.36705414784387 0.881690450466942 1.31616508470773 1.95546970807956 1.67714126418938 2.01539403529151 1.54185548648681 -0.693147180559945 4.76533471712694 2.39877015399536 3.18752041042035 2.5252601376375 2.02307900820342 1.39688694059536
"GLIDR" 13.3349349819063 15.2899191863613 9.41569395066739 6.80177535235394 8.6098539201695 13.4494702692562 14.0123818021159 10.7678356113552 16.8660960328643 5.80469625120097 14.7906901366028 10.7822002850511 8.98993135608267 12.6569493219439 13.6828353151518 8.77744188032532 15.2885946213643 14.155081140595 14.7596410647481 9.60771754767913 9.18598923155766 15.2057119134173 7.44438975729636 15.0255401035628 12.2999877675875 12.5411435329614 10.7697656102701 15.4135571164793 14.0214427249338 11.3419037931356 11.6149856443977 14.6091159225693 11.6166297984963 12.5997546083454 13.712474553032 13.2173909527454 11.638561961258 14.2638845310964 11.5556750657954 11.1561167988322 11.9899592209342 13.1803814689044 12.3895638498845 16.5256229072701 10.7847344889108 10.6437908513528 10.9873691030958 14.5661465761314
"RP5-906C1.1" 3.06403583242661 2.49387229927523 3.91521242311493 3.94966585804122 1.31493974542032 2.05682618927412 1.56764258389486 3.5942732756767 2.67664407598974 1.56282318420605 3.83795403031938 1.75967921488676 3.65306111956244 2.48777656901096 3.13024645226302 2.98955544060803 2.96653660489626 3.13799858173142 4.12982722119874 0.992906497103437 2.86810958250049 2.74542014016034 3.75252589746586 1.23593307325881 3.8274204696753 3.4116957694661 3.02616048962719 3.44222350821422 4.04189349037743 3.24885086507867 3.36606578978425 3.7229741244549 2.95957470161058 0.752505742519351 2.20380697490072 2.48406228989041 2.38260608907478 2.48429530629566 3.08379133372537 2.26226178341582 3.17263161430343 2.37002113925847 0.769059580362086 2.72218181554354 3.91070032761191 3.64617256444053 2.74121665900844 2.23607009132604
"RP11-227G15.11" 2.31907189734529 1.44509204528202 2.35328057223958 1.97749806127148 2.5733743271468 1.8809017514535 2.26688019369994 2.66166983399078 2.88095147609268 2.69301485960782 2.92572747989075 2.19430961944586 2.86704819655721 3.18123428629575 2.7863603081866 1.75300574859664 1.61464783182424 2.74544539906309 -0.693147180559945 -0.693147180559945 2.93331778490586 2.68327095117366 3.29474648818997 3.39346058478246 3.09458844848421 1.77817020145765 2.26645799461545 2.14981446088245 2.7574134294155 2.30479522931808 3.03281619706652 2.82842362631418 3.0385194188605 2.42186960046947 2.40209851848415 2.52570414203024 2.22054552885865 2.46453601555912 2.65549466905971 2.7184901003387 2.1117150056946 2.22966827727166 3.11639710586001 1.10475502750236 3.40630304719199 2.62025508996856 2.08264168972261 1.80751593177932
"RP11-158H5.8" 1.24923862380143 1.84119002637172 2.6421640338321 2.3780267572878 1.31493974542032 1.0785351587178 2.31890057931286 1.74956234503044 0.918358813039824 2.78284898493384 1.28967799188951 3.76084156770975 1.4786461350288 3.40309979667417 0.96751304096627 1.21510369610173 0.478224456710483 -0.693147180559945 0.659652693205197 2.89549988254819 0.409523855010992 1.63652343461973 -0.693147180559945 3.86210586753178 2.70196723535907 -0.693147180559945 1.91498681108587 1.19272008686908 2.80165586798006 3.30493039740635 1.1532686681685 3.1200401410072 2.20958960664104 2.47284918957825 2.3768874528633 2.92811152811092 1.93991885552511 1.69109685247135 1.98654947570134 2.57311823398054 1.09992876637101 2.45312996326005 2.55978380156864 1.54838156929548 -0.693147180559945 2.17516514426845 2.48282559502651 2.13662966727943
"RP11-266K4.14" 3.99897720068942 3.29600725809154 3.86125325997809 3.19849348488343 3.25695278831073 3.19447859161542 3.98012657586507 3.86618836641594 3.29777134735546 3.94667895458118 3.89388470422728 4.13034439483707 4.37807675804283 4.55260453515656 3.5437460155009 4.14620591657379 4.3052115834095 3.09127199213053 3.37953112419707 4.54413404024591 3.35340796368581 3.81437256454704 4.43673857020048 5.47089317355109 3.81626218320381 4.07436703122401 4.01583587973929 3.16553618766032 4.22027333317586 3.61048480014043 3.79280774966049 3.68885358890836 5.40874963844189 3.78660250206977 3.70179050209912 4.46995333567472 4.38086078318747 3.84667097399521 4.36836060229425 5.21548026215046 4.52460024062591 3.14756196868579 4.77330006310284 4.17005614366335 3.83481193735087 3.95170851056941 4.32612430595561 4.32349863303431
"RP5-1125A11.7" 3.14889093838174 3.93904523336703 4.57476348036682 3.8442395877916 4.12864922004761 4.25608930745074 4.21731449911038 4.44273169478011 4.7097400058793 4.37508450254329 4.01348828912047 5.12047789704514 4.15279635413156 4.23662304823821 4.55020512783931 3.83895697670861 4.60865680599379 2.44396528917234 4.57263672088467 5.41154480345033 4.32963384899964 4.84705531256801 4.25127601908064 4.63405972025 4.88919840427932 3.60169655826578 4.31893463407151 3.3996926082618 3.84455326308796 3.89043514446485 4.31612548210182 4.74926439822892 4.77898690760668 4.46993292572343 4.14542685817325 4.3422702652335 4.00834476524693 4.38994094713854 4.0964007794137 4.95405637197617 3.72726588221542 3.49004665558057 3.80817278322085 5.21157886622983 4.49992958075748 4.74882231980661 4.59959875052471 4.43393000160899
"RP5-965G21.4" 2.18695897448184 2.62530366160699 4.64163238957229 2.94890818973841 2.53922440588384 2.49060815314487 2.16393617980034 3.21893041491858 2.27718496449441 3.03569599240356 2.68686869742285 2.94768655889836 2.74211811118735 2.67534740360387 3.4520227649113 2.44663999894147 2.79073386008722 3.12397902969643 3.23182524819684 3.09642280124088 3.28446366175389 3.48984235179399 3.61938159212587 3.4956869230973 3.66507604883053 2.8283429633149 2.539841455349 2.35788997331688 2.58459539397838 2.37861110027006 2.02392140151717 3.07100890090385 4.09348228511333 2.36181900625319 2.70222137666887 2.58896259487169 2.39456084627176 2.29702669447847 1.76472613000599 2.78058108789084 2.74230173547471 2.32347826733885 2.81144057986744 2.38065464293734 3.29122032957344 3.23638405278367 2.53303303806382 2.93799987269574
"RP11-504P24.9" 1.7010097511641 2.96337003198798 3.00169494683802 0.0688834012587542 1.31728667953385 2.22193913018862 2.53215724716884 2.13099851139134 1.70709785338664 3.29938209643037 0.434293753308041 2.87482192536032 3.20280892993912 3.27545223968214 2.97973140751723 2.55034706475428 1.00565035228984 0.601935852210126 1.56910776644914 -0.693147180559945 1.2579783380585 2.04361070102834 1.29676482253922 3.05587144248107 1.34544911453429 0.860159719761324 2.5442986135469 2.30646233846635 3.0337091286516 3.52335386788211 0.916850440435104 3.97742632023488 3.13712709121548 2.89826472968243 2.28620848712893 3.44910642978379 2.59555887074308 3.49236304418724 2.94929996000895 3.21001412311331 3.40379005317883 3.40469264186976 2.97485848380383 0.769317450481599 2.13477042313116 2.90017262885845 2.94279156256733 3.47581977677239
"CH17-373J23.1" -0.693147180559945 2.690631791588 3.07119971456042 1.53947826330247 0.454155068042003 1.68282562149909 1.31412619539481 0.811239012473124 1.87418804513056 1.93273992762622 1.91544118898737 1.63836574017475 1.4786461350288 1.71313801948369 2.58688793002096 1.70903457311996 1.59995916107919 -0.693147180559945 0.659652693205197 -0.693147180559945 1.8774176043644 2.46732712014657 0.722860980735191 2.23267374601373 -0.693147180559945 1.09350512140154 2.23018524570742 2.24398643095219 2.19926099087387 2.86722449060407 2.21765951315148 1.90931026548784 2.78242384968774 2.13958448294594 2.39518291035035 1.0483253756514 2.59647580131953 1.95546970807956 3.5536950072819 2.18654780713753 1.9709100905529 3.69155174558631 1.96444369237085 3.54127588383712 3.55663365339083 2.06445636405005 2.33060297504297 2.02619779846323
