"TCGA-SC-A6LM-01" "TCGA-MQ-A6BN-01" "TCGA-MQ-A4LC-01" "TCGA-LK-A4O0-01" "TCGA-MQ-A4KX-01" "TCGA-LK-A4NW-01" "TCGA-LK-A4NZ-01" "TCGA-TS-A7P8-01" "TCGA-LK-A4NY-01" "TCGA-LK-A4O2-01" "TCGA-LK-A4O7-01" "TCGA-MQ-A4LJ-01" "TCGA-SH-A7BD-01" "TCGA-LK-A4O5-01" "TCGA-MQ-A4LV-01" "TCGA-SC-A6LP-01" "TCGA-SC-A6LQ-01" "TCGA-SH-A7BC-01" "TCGA-MQ-A6BQ-01" "TCGA-MQ-A6BR-01" "TCGA-MQ-A6BL-01" "TCGA-MQ-A6BS-01" "TCGA-NQ-A57I-01" "TCGA-MQ-A4LI-01" "TCGA-TS-A7P0-01" "TCGA-TS-A7OY-01" "TCGA-TS-A7P6-01" "TCGA-TS-A7PB-01" "TCGA-SC-A6LR-01" "TCGA-LK-A4O4-01" "TCGA-MQ-A4LP-01" "TCGA-LK-A4O6-01" "TCGA-SH-A7BH-01" "TCGA-NQ-A638-01" "TCGA-SC-A6LN-01" "TCGA-ZN-A9VW-01" "TCGA-3H-AB3O-01" "TCGA-ZN-A9VU-01" "TCGA-XT-AASU-01" "TCGA-UD-AAC7-01" "TCGA-TS-A8AS-01" "TCGA-3H-AB3T-01" "TCGA-3H-AB3S-01" "TCGA-UD-AAC5-01" "TCGA-SH-A9CU-01" "TCGA-TS-A8AY-01" "TCGA-UT-A97Y-01" "TCGA-3U-A98E-01" "TCGA-ZN-A9VV-01" "TCGA-YS-A95B-01" "TCGA-YS-AA4M-01" "TCGA-YS-A95C-01" "TCGA-ZN-A9VS-01" "TCGA-UT-A88C-01" "TCGA-3H-AB3U-01" "TCGA-UD-AABY-01" "TCGA-UD-AAC1-01" "TCGA-UT-A88G-01" "TCGA-UT-A88E-01" "TCGA-TS-A7P7-01" "TCGA-TS-A7P1-01" "TCGA-UT-A88D-01" "TCGA-TS-A7OZ-01" "TCGA-3U-A98J-01" "TCGA-TS-A8AV-01" "TCGA-TS-A8AF-01" "TCGA-TS-A7OU-01" "TCGA-SH-A9CT-01" "TCGA-TS-A8AI-01" "TCGA-3U-A98D-01" "TCGA-SC-AA5Z-01" "TCGA-3H-AB3X-01" "TCGA-3H-AB3L-01" "TCGA-3U-A98F-01" "TCGA-ZN-A9VO-01" "TCGA-3H-AB3K-01" "TCGA-UD-AAC4-01" "TCGA-ZN-A9VP-01" "TCGA-ZN-A9VQ-01" "TCGA-3H-AB3M-01" "TCGA-UD-AABZ-01" "TCGA-TS-A7P3-01" "TCGA-3U-A98H-01" "TCGA-UD-AAC6-01" "TCGA-3U-A98I-01" "TCGA-3U-A98G-01"
"RP13-895J2.6" 2.56745627242451 1.34552144691663 2.95084243129453 0.976545111066365 3.87278817981352 3.17192810440208 3.04062838743766 1.73161458357752 2.70384025679474 3.26625812921233 3.18936764551522 2.69088590389564 2.6460927384917 3.19321348001362 2.64570832419496 -0.693147180559945 3.05330763342846 3.40768557022204 2.75054056644917 2.94542093081046 1.65501207531207 2.41316158314039 3.48797327218299 2.37356292672805 2.71542965112844 1.44532945214905 1.96887083486213 3.45101265505663 2.51099500511736 -0.693147180559945 2.55983841643208 2.87799500441587 2.33547103267958 2.37143074740091 0.35505948497541 2.92571565350656 1.74387712172008 3.30543783177994 3.20689574266814 1.93615809591963 3.30077759344514 0.527005464799093 2.70281563722263 3.62866595280311 2.27917638440228 2.49453350265128 2.76640554403144 2.99083626368308 2.75388403002002 3.13526448221484 2.49983625831862 2.40158748537783 2.51179037789002 3.78276295100775 3.51985452987216 3.09347173577762 3.41674926189872 4.25326575063803 3.16575023150004 2.25258613011699 2.22649597767408 3.39971709805479 1.0238076267828 1.56443395325546 0.810285352806388 3.33004211633186 2.25762584158106 2.68928991514375 2.83452247258044 1.87567304241131 0.487389944399888 3.10234362770958 2.27019835700083 1.72860234426863 2.44991015932731 3.22401833485273 2.89837075978064 4.1828743834447 2.60797241696885 3.15748503385659 2.89672268298103 2.24836106575733 2.93693517348774 3.84574601369688 1.9388810011399 -0.693147180559945
"LINC00623" 10.6021861589394 12.6791271882229 11.7215779826134 7.62166524267038 12.2022373715371 9.14844926915084 13.3622533845949 9.54595197306842 11.2131585693504 10.801909901566 10.3236423241447 7.77339474975121 12.9966521934103 11.1965509322301 12.4440073575912 11.3476694406567 10.10963432345 9.88726164671118 12.3515535771334 10.4512419953975 11.9053033797898 7.95988904408786 12.5012206526455 8.41899538232965 11.9943898741239 12.1390676319735 5.87846763047629 14.9397380344116 9.75505210479654 10.757870760965 9.49479193918902 12.3996901455494 16.9697769374633 9.69077938296751 10.7715573335729 9.76486968819934 11.8243818506457 9.73382232486622 10.7985764428532 11.4553983121152 10.4576363260304 11.9838717549706 12.0576092371069 10.2171479824968 5.94896256362118 9.79875051530999 8.95236229738746 11.5530095243738 11.308736978172 9.53147166974231 10.274758404935 10.0745643867095 9.78120744620417 11.4236465196081 11.2636445149225 10.7703488018744 9.75348470777439 11.5698040619215 8.34235090689174 8.62600366809991 5.85652950274515 11.1627341218206 10.8490385041516 11.5409491482316 11.6659123479489 10.1350153121787 12.8961158057614 6.85117647273906 9.12376672684469 10.3082457999995 9.85008374425842 12.386027874262 11.1536428161938 9.83991278899862 12.9059607938273 10.5666428263123 11.3770080088539 11.6013658892888 10.5166485267058 11.2698505389692 9.92905579045475 10.9691040322616 8.22881872319324 9.95368693339933 6.86708892024274 9.69677076892958
"RP11-381O7.3" 1.87706382898116 -0.693147180559945 1.32478588037506 1.0317165106596 1.94387109532218 2.6517075296346 2.11656011225073 2.08479920307338 1.54525640684272 1.69349890962138 1.73322812626768 1.74948189862641 0.710130841887021 1.75053527181365 2.42519829977078 -0.693147180559945 2.04288219153696 1.21504303199405 0.942408170723015 1.57133094485461 2.14088126434041 1.54922834878918 2.99384944379961 1.96204947325299 1.92794109328204 1.82487579917002 1.12682899436201 1.53996905099597 1.44937613816432 2.68128744366919 1.79318029261357 2.80504441215813 1.71474991685504 0.326383056150139 0.997415952741511 1.91523875933517 2.41051477756178 1.59362585624628 3.12517929847711 1.72215089702756 2.06590823449775 -0.693147180559945 2.14146416520779 1.85316432558448 2.62463172681659 1.25327574836145 2.23720816393513 1.72202430249132 1.86566842588769 1.95848127288091 2.52315525468294 2.05867823238575 1.398453674865 1.05707794325802 2.29908244731075 1.32402914728867 1.35672550166461 1.31147717742823 2.25506313277588 2.26839772843863 0.548410656406267 1.81099539186781 1.48064317788227 0.567634418461294 1.84259473251321 2.06304342756577 1.86821333038149 1.87136732302883 1.37690500313846 -0.693147180559945 1.89035208380447 2.47985789173234 1.73776118688735 3.62822892829374 1.68342824009798 2.01396524229612 1.55851739020104 1.91216485897553 2.54883308684487 1.89844214813654 1.40972029685932 2.16672853280933 2.09280849249992 1.46891056718612 0.987717251022542 2.43703175049322
"RP11-324E6.10" 2.45736451848686 2.35333195293056 1.51750770647464 2.50833088158608 1.55148605780207 1.4370981136136 1.81131334472121 1.96246659273419 1.75522263110902 2.32723843657486 2.27942898995726 1.73215787621504 1.97395102094015 2.54688984319822 1.21140144397548 2.17479654918454 2.47218114948547 1.7144021796692 2.69191061998475 2.35762497788993 1.65501207531207 2.01867319570894 2.1071239582285 1.00189185629469 1.93205742928621 2.28829595284534 1.73488825149441 0.879651917771561 0.840716666401353 0.539828263575009 2.36733066202234 1.69317969133369 3.40129670226102 2.1923857819428 2.45231337276763 2.19381699531452 2.48347615257828 1.65430600629484 1.2383343960863 1.42922622989681 0.574831383597053 1.86706204156416 2.9226880396532 2.75726473209806 2.58247519329401 1.82267757631481 3.02337878160594 1.96063061993033 2.33631980594154 2.44761871773119 2.67411857668623 2.79184181828242 2.20843266421259 1.54865357054713 1.87675423115516 1.72842695840323 0.896999765590943 2.88691200308056 0.284279578288061 2.44089480016092 1.07872714917531 1.9525800167602 3.30115721138663 2.20386216293994 2.01412913453346 2.67911082943045 2.85223083014443 2.01582992863008 1.69684071620251 1.8605558050935 1.81487469125175 2.02011523483721 1.42082268161379 1.34384030766775 1.4743998274499 2.62210839458616 1.98735720979193 1.37966590710545 2.07860117767836 2.25055355185974 4.23927935643605 1.88877212627513 2.14377786160414 2.27816083407746 1.56875042155369 0.821004718749682
"RP11-405M12.4" 3.11579118692521 2.76300351112095 3.01188695986794 3.34206767467723 3.56623034746878 2.51169372170222 2.61078876946295 2.73922156157186 1.39206691129323 2.87634539599535 2.20789546806489 2.49406106731613 3.1296791936926 2.96112676109076 2.61770813843744 3.32405441538969 2.72406396219468 2.65438555210003 2.80826522119835 3.03189013129971 3.84704844153792 2.75544559296189 3.5255679559301 2.24004108054943 2.96540487438112 3.81593048280658 3.16789088514296 2.26961055571539 2.43432939766388 2.740514245379 3.21906226046238 2.98923318211433 4.15918044341286 2.98474759741754 3.30914419976762 2.99471090693548 4.08903010127164 2.19866898075054 2.23533224782648 2.71360262921441 1.80534650645781 3.48841474998569 1.81592317041619 2.40354478604342 2.45742129228161 2.51520765848709 2.30282611359378 2.53425036437765 2.61184290732484 2.02952943418299 3.46570524269221 2.71401276190512 3.02973110752282 1.88675305650564 2.0027144280228 2.53237268368966 2.7051450116306 2.09541445093847 2.42253972350531 2.51045800672501 2.61613191569809 3.46606150005002 2.3961386280674 2.72359162325309 3.72120970377555 2.60963932391205 3.69852183416036 2.4341936714635 2.34308977527834 1.40029214977123 2.92041487780373 3.19339260031449 2.26189990514855 2.48640652091452 2.83282624645928 3.1003578568484 2.44615430305015 1.88622430942675 1.78333375872181 2.83245699618196 3.05878911671821 2.70118024747501 3.00496499074179 3.06021349584971 2.71052460352546 3.95025115381249
"CTD-2095E4.5" 2.818583149881 3.89044655616551 4.21818346604436 3.62531947779706 3.73387848062049 3.23993815803555 4.14693177960503 3.29463018684001 3.94324597789617 3.48886230952005 3.78425443014644 3.50057944981664 4.08516528482344 3.98644194750446 2.97320975788331 3.76555673056739 2.12303833208699 3.61945696938999 4.80163065245064 4.30832719669561 4.02739302695393 3.01620138319648 2.71408677638562 3.85422470852522 3.89849610381965 3.66017929315128 3.87757073712523 3.37248612728962 2.58219921481836 3.10829367166481 2.59839938877834 2.80604805808954 3.3334934808173 4.04583555356467 2.17887835861712 2.99471090693548 4.14525481267766 3.10258770897696 1.2383343960863 3.2668378225918 3.10036816433102 4.60105924443775 3.48621609033055 2.50437520896582 2.97526249646274 3.42875309443387 3.2919621360515 4.95145966839441 3.93878228158665 3.81844159246643 3.76985245052981 4.04578796831869 3.09120609851658 3.50555800224118 3.62581615628001 3.50686112820332 3.43672576148262 3.1220831397215 3.51607770027769 3.86552323715525 2.79521026999957 3.1056093430588 3.61200885597809 3.66406706606066 3.46491967762314 3.19889345893903 4.05093000554065 3.06902293432282 2.17032544899543 3.76529910770668 3.31685415604061 4.35582549147126 4.21729525084123 4.58508825350066 4.3213383128454 3.91084648255849 4.62931033369245 3.80194173679982 3.07349971199535 4.53718632872432 3.76918871240907 3.21667274708105 2.99599893068361 3.1632273760129 2.74420595366923 2.41024534895902
"CTD-3193K9.11" 1.26623065045248 2.18047069857501 -0.693147180559945 1.10698727319463 0.295423565298952 1.63619317464316 1.95372110675512 2.34423456028424 2.79448513532739 1.25272758330273 1.56422482517306 1.87359216837419 -0.693147180559945 1.56727475768089 2.09455596386514 1.0548489182349 1.74705131569058 2.04369492898424 -0.693147180559945 0.481453629537504 2.29920801982261 0.513654586886657 1.12325645332218 3.52198152193048 2.8039207562043 2.67670998545975 1.73488825149441 1.66300742829092 3.14524415765935 2.437239202088 3.4342009306264 2.87799500441587 0.902948242513888 1.98310199605036 3.30914419976762 -0.693147180559945 2.05505481687404 -0.693147180559945 0.394260924367021 0.849181889496004 2.09936492062066 1.66305633002414 1.50857070506489 2.02042733517795 3.98834208439946 2.81043535145968 2.0656929260518 1.33550165907668 2.72553987574424 -0.693147180559945 0.810905991024136 0.597509343959235 -0.693147180559945 1.54865357054713 0.799084867514297 2.82859807956186 -0.693147180559945 3.67221150434613 -0.693147180559945 0.468960048399145 0.542595706799434 2.52593257527677 2.70564084490013 2.80637896079582 2.12447141418163 1.33791510929854 1.94185749730091 1.7056509356564 1.09136625405611 -0.693147180559945 1.35691292753879 1.2575507127748 0.841680406330497 2.84308737760857 0.135173632790378 0.534082943135981 1.11467745004322 1.13307181263058 0.621873779997105 3.19790975078373 2.09812496358829 1.42713576793854 1.02774092508368 0.505213605577489 0.974681455388171 1.39762106990614
"AC000403.4" 3.87626054580679 3.74366011350373 3.11033505329992 3.55567609145996 3.60492434866185 4.46270558216109 3.35314056847674 3.48912253067945 3.49920700582292 3.44197875387489 4.00186871004694 2.76999264599309 2.80806165549846 3.26810019857029 3.49325359342451 3.81901443144134 4.12075965080778 3.94652981628956 3.0444526067063 4.07172592467379 3.40393178843559 3.50552351831246 3.64452209561686 2.90621417684745 4.07641406841019 4.4612391530831 3.85045923623003 3.55194490302359 2.76966162311163 3.43052329805414 4.32254067075159 3.98098845147992 4.94269499388161 3.73617146253284 4.05920881085258 4.09076629591319 3.88195909010692 3.29527807888708 4.30739150460404 3.77704458482905 3.30737921367827 3.71578867642194 4.14017978435338 4.10021313532338 3.43565116804548 3.10483584747279 3.935339503761 4.12931776703409 3.34599429497662 3.58497680204548 3.82861058826284 3.84193345062343 4.14091705354358 4.39738940999016 3.75480476209049 4.38895124469002 4.20283989910671 2.8417184429582 3.67513052002638 4.43049730448822 3.89830283189721 3.96792611736192 4.14191431539248 2.80637896079582 4.58030867020118 4.0246505399615 4.61964832969825 3.11448633435555 4.06608129508216 4.49322830101442 3.65981323284449 4.23237658051284 3.38859169575299 3.81783238618593 2.9878042255498 3.56870449033263 3.87273277593562 4.54633795879604 4.49689600394385 4.15026676786676 4.40182003844613 4.6001795927153 4.28750264284757 4.3117346336387 4.4093045312791 4.73583049167561
"RP11-378J18.9" 9.38246554888068 -3.46573590279973 6.81495931760611 9.65422069623277 11.6740669138803 8.0623866693311 10.2425862609579 10.725699689868 9.73350669765326 8.44029166007601 13.3973070987357 11.2373649584094 4.59564775708804 14.3448951177143 7.40881216846 0.0954469071088156 7.07594830791184 12.1861315964686 7.98648156301162 6.18860696041441 2.70517101353015 13.5531385721333 12.2277884996254 10.4683086473542 11.8437409402784 7.34196938803001 4.9525694288679 6.44746868930814 14.1698695242569 8.94866557822979 11.9985714803356 6.0717418223747 -1.54104882019853 7.871622861855 1.94997985048446 10.0120808733943 8.32888976403895 15.3978834548416 6.60818659242047 13.4579948907619 7.46682004655027 7.15878617417788 9.26558727556593 14.2286727079503 5.89956288449387 9.19537896181994 8.33897349618053 12.9612658169792 3.01312428374289 11.2850903561133 11.8842126765848 12.108022314466 13.365832820356 13.8127624174987 13.9477274371737 13.9616681828665 10.2235028203443 16.091799680686 11.2643095286433 11.4894303194808 12.0911729158038 17.4059721512415 8.1632442192187 6.0651027590978 7.24770196510279 8.99685130932921 4.2001765233819 12.0171892990248 10.6222355278889 9.66483570738339 9.73386061785251 9.21562587906312 8.41045472237835 15.5831315741611 11.4799440590185 5.71550433858826 6.67203352126411 16.5505528721943 11.5765938185472 7.69722073159882 2.35778534085496 14.9168466763734 10.8441109202405 11.5945263852748 14.1820916467394 10.0283655252839
"RP11-734K23.9" 11.0506589352876 14.1160779325453 13.6913915590257 13.9864518708421 9.85430291030771 12.591667180226 14.0130913644428 14.812458684373 9.86959253340676 11.0832283826278 17.5089454444492 15.1349580296587 12.6746209287058 14.0463091440907 13.0269812342367 10.6818878848806 12.1152452132335 12.5077120201981 11.7125637597798 9.45932862882545 11.3020425509316 13.2538174570378 11.05063917335 14.2815776950216 11.4929070506776 12.5247135691397 6.8151947755893 15.4314425242753 12.2570386142262 11.8212757947637 7.45915906082327 14.8052115849391 11.6955041576185 9.37542862107654 13.9587803901618 12.2842106778176 9.91972877484134 11.263841903751 10.5140783167385 9.93262225308636 11.0077095071234 10.029557063325 14.422330813616 10.5225051028576 11.7200790680452 11.7073324468588 14.7566486449478 11.8082230749702 12.4865060174171 12.6212367592749 11.8557394783343 13.0063689930389 9.95058646726314 12.5101256823014 12.0145384299492 9.09292134848552 8.02079021273177 10.248905203016 12.9806017482589 10.5211638109297 10.5596505002596 13.3008349277143 9.99395535227154 12.7842295846417 13.1300438684774 11.785172719315 14.9281313019905 13.3964922683451 9.12820635771467 11.005529280115 7.54941630873162 9.45015165523977 7.12004814402711 12.8697845365285 10.2234535349206 12.7770997469397 14.8010026272205 8.95558843205263 11.0610957553178 12.8772877807137 14.2584715570508 12.6519215381248 11.8151755398261 10.008987873861 11.2109046177875 11.3383270806634
"RP11-88E10.4" 4.78775115057081 3.4032385313633 4.3981851614339 2.93766770376763 3.99404845866644 2.99536136279701 4.30774545237362 3.44913232689948 3.61903580947061 2.72106410136476 4.43792088695313 3.46389091496722 3.95256416919704 4.41820536194928 3.27685523076167 4.24078073041754 3.22335467312942 3.45775479947325 3.74643313139268 4.33196098389223 3.44950399762295 4.04986549854647 3.93587619179851 3.53471876317794 3.67093489734641 3.08542495465533 3.15303419788961 4.41911492238984 4.0552407566918 3.36992457617535 4.56642687659474 4.25972033598368 3.82904738011173 4.23424208912602 4.47652438616681 4.16372148595793 3.37053640763287 3.82240517004038 4.2834660627716 3.37074163442819 3.22031252517984 3.15934549416697 3.86475451864684 4.06317686288067 3.86839895672423 3.35023740318724 3.84051584497272 4.59291574521259 4.09160329143479 3.8114369996079 3.62562888192102 4.24912491992529 4.30254347246491 3.94385269616358 4.14157329625366 4.23010731610677 3.49459015144377 4.30456819734934 5.1818302995496 4.82408251922066 2.96608951057989 4.27059425324177 4.01415334854311 3.70864383797013 3.77042443689187 4.5177466578851 3.95510114881247 3.76159458124899 3.49333399655254 4.51827005226582 3.70632654979627 4.21239361984623 2.59000850949098 5.68323812802243 4.46920800127991 4.79061992872329 3.93031406073487 3.14343332470956 4.59082228970179 4.22211568123571 3.93467952276962 4.29811675435996 4.64214053093193 4.16043829801028 4.70952963259912 3.78808770131876
"RP5-1009E24.8" 3.2803435235674 4.34156113161917 3.42001739317657 1.79694499462921 2.29727211349492 2.14151615866877 2.90645541172313 2.77314091708953 2.30636092656686 3.18985410857058 3.78203874367615 1.12376640181417 2.69852408985341 2.7515918511844 2.155629151158 3.48687306242433 2.93554730554746 2.60553127265282 2.29763690876235 4.49181490919196 1.97823778523057 2.88527537538623 4.12613451009319 4.10318191347141 0.262719923658112 2.68288293599218 3.47110479480919 2.92560892120148 1.61841134754935 2.19833344079045 2.88958116628515 3.92604513203418 3.61907720464779 3.09644406033257 2.85196572346621 1.61053301372387 2.95823277697693 1.65430600629484 1.33765746579585 3.26488878268338 1.46568132225169 2.89822980065212 2.46481957768999 2.16506153454445 2.69182175211209 1.20722843140939 3.15034246736902 2.8313273686777 2.48354061560568 2.0889929688599 1.00761965569638 2.27450483017145 2.5520241137919 3.52861044812693 3.54090173477423 2.34608280646886 4.23268603986607 3.56992712341724 2.71727995729989 3.55767519700643 1.42585172349068 2.43461360435052 3.20385011982658 2.9279814549683 2.49538304741413 2.38713017261545 3.22256571315208 3.00980828720869 1.66523502214954 1.72443084118648 3.44083372691779 3.22621004842767 2.58338142360622 2.49881637756058 4.65302673132888 3.77649559704585 3.55465172955794 1.86811972600293 1.3625231318624 3.7433352880708 3.34270140148434 3.92345476093581 3.05176786105722 2.72355238533763 3.3844009139876 1.39762106990614
"RP11-976B16.1" 2.69908727305193 3.39130402130427 2.97977401296912 2.36687448721418 2.65699070313136 3.18423814939511 2.40849174834385 3.39865171132446 2.92089047774428 2.63875504117847 2.99286011741909 3.02563766850872 3.09518717716264 2.99686388829553 2.577032437151 2.41883064284488 2.50969870435289 2.86063427984671 3.18129755791056 2.14065632393838 2.4517125230761 2.33150358795496 2.04322922688694 2.13982413932831 3.11824453141411 1.87525094197027 2.50147932184979 1.83934121959665 3.02291275145061 3.03908044690215 2.74932024011414 2.74286371110601 3.73988872883982 2.65129465891303 3.09733087990214 2.84241669237316 2.21966319956542 3.04802954394528 2.53108261846915 2.95723579045475 2.81369318989107 2.37215872293683 2.85132239967176 2.70371245795022 2.64221140819214 2.14613717198937 3.04100304267153 3.40840880155726 3.25896440644231 2.85828529833311 2.59027808602986 2.73633757403125 2.83563204323503 3.29679059026542 2.83317554774353 2.65779892831664 2.93991173649641 2.44207777622964 3.22513132334289 2.77394932174903 2.55630938176594 2.92805288211283 2.96545603625116 2.6046956999109 3.09161235727662 2.86314932366778 2.85909489692941 2.38286308654739 3.01408455181556 1.70020131413665 2.80479272433259 2.93420897346183 2.19214389777638 2.9852742615096 2.67505681045139 2.81239408475138 2.53858673523851 3.67783338713036 2.96919309570184 2.97297454424885 3.23792434656854 3.429808808152 2.90878974700718 2.96958087317658 1.59038211465765 3.23944899886482
"RP11-1136G4.2" 2.03210254018999 3.30478302167004 2.40242267718065 1.58000277728811 4.28181123525138 0.359028111301455 -0.693147180559945 3.89990485862293 1.14953527946331 0.226739891660149 4.28811974085412 5.29465329370457 3.09073964761641 1.61632174563348 4.24409841550212 1.58716873941028 1.92590305017509 2.58812244931255 1.79930971643496 -0.693147180559945 1.05367529214215 1.04661718388917 -0.693147180559945 1.34975545381677 1.81436780040842 1.58954753414433 2.11243793378198 5.04856771171897 0.929493788916634 2.2900603169704 1.23143001947949 3.85623671838315 1.91187375224363 1.55476132097081 3.08716588305163 3.47284489229338 -0.693147180559945 1.20728866930694 1.7433068960882 3.26981171816445 2.25374447566749 1.87957039731773 2.45762058543327 1.04953534997745 2.97781748631249 3.88996442207269 3.16697190625472 0.832501815965742 4.855620090586 2.43385434546783 1.84281728705668 1.14727172737188 3.61317300429073 3.67113053712693 3.64531288443503 2.75879765830868 0.715440488819018 1.53755771043557 1.34184835368134 2.05973435800392 2.51562745225591 1.58686868414503 2.53097374704675 2.08597715841869 1.83879870740213 3.96355814686881 5.24269757929411 2.75204632069918 3.61358096892601 1.4024413343709 1.02060782587679 1.71179637979471 1.17495383389861 1.10993639677494 1.52055795900089 2.98887202141493 3.72574800237427 2.0925378851491 3.00628334385796 3.44398688982218 3.42429039705059 2.20962753945589 0.501112177513718 1.97987660424473 1.95579134970645 1.88200380971139
"RP11-50D16.4" 1.91748210795063 3.03371021181137 1.50725259902404 1.71388097240248 1.37954704284781 1.4370981136136 1.81131334472121 1.98659431234634 2.73265928114026 1.01156713493085 2.93970216625449 1.63191662975665 1.94837722158656 1.56727475768089 -0.693147180559945 -0.693147180559945 1.8696104005419 1.02403743885224 2.19175618186072 0.619370028316097 -0.693147180559945 1.13768826132756 1.36943674193672 2.24004108054943 2.58832019834881 1.81072429313703 0.583373377463733 1.78548227733747 2.35129449084509 1.67949531643699 1.9590751760512 1.43569274624061 2.65802327814918 1.43863678432886 1.62507968113301 1.79109796741274 1.54235332075481 1.20527286124622 -0.693147180559945 2.43351961521207 -0.693147180559945 1.40647858651964 0.947867944556379 0.514971718175005 1.7213258523357 2.2214282491038 2.70998669642248 1.33550165907668 1.08691114170664 2.57572923638541 1.38626710773741 2.15674912445977 2.10541511719437 2.13166871609518 1.79209107484046 1.81870547822462 1.66534831177017 -0.693147180559945 1.35869251987653 1.51587944398856 1.33675170820726 1.52585268419169 1.99488023570965 1.93440893818549 1.68497390353165 1.77101573067897 2.42439610434354 1.89332244786233 1.3361724729323 -0.693147180559945 1.98353178685596 2.37616960786649 1.92729792606358 1.59213837816881 2.11977301211359 2.15917179803035 2.11196226985007 1.89251356666699 2.15174368387213 1.78761479193176 3.02175360915963 1.74196554436678 2.14377786160414 1.37927440348411 2.20841630694823 1.39762106990614
"RP11-286O1.1" 2.68930629779651 -0.693147180559945 0.753460046746067 1.71388097240248 1.55148605780207 -0.693147180559945 1.1967182276469 2.34423456028424 2.7391235282724 2.16901477658875 3.08625121259487 1.56737189503543 0.609663829951119 1.08297963697846 0.373444009834186 1.4005206669977 3.68342570232108 1.83661530297436 0.330195860815613 3.34852180246454 1.0531167361862 2.40175096878485 2.65553080844572 2.54387194435243 2.31308470565143 2.07775258127704 0.583373377463733 1.46328348570969 2.16115105412434 -0.693147180559945 2.72727040391075 1.69317969133369 0.902948242513888 2.64123279408475 0.855491764017367 1.11212563290292 2.2920352453537 3.22259438960078 1.68943833371687 0.34985850547405 1.72407352820591 0.527005464799093 1.50857070506489 1.39147429873528 3.25654488002107 1.45681591938467 0.442004915777722 1.96063061993033 0.761047374025777 1.79681205211327 1.8908215758233 0.597509343959235 4.01339082326846 2.18720359887475 3.23831859652502 0.422884230487838 2.11733193965972 2.45072938713127 2.97361451045455 1.95868348575353 2.44097235958831 2.0965427267886 2.26541234149608 1.93440893818549 1.89008378947394 0.76804347851503 0.584636022848453 2.91873698791168 0.282252474780053 1.65667381938091 1.81487469125175 3.48673790318801 1.42082268161379 2.93574652097175 0.889620868597962 2.04579411253339 3.69951833405683 2.78074799361287 1.52327931827907 1.74848836565082 1.26985856172558 2.05840878385048 1.99934738696591 3.34201862208858 1.56875042155369 0.821004718749682
"RP11-147L13.15" 3.61547288789486 4.03702588097627 4.00786131873444 4.89948084310444 4.39013196240062 4.45195733323805 4.41768743087442 5.72666120633812 4.94203718578644 4.48859531881652 4.17103153232598 4.0462256577697 3.52622287165018 4.64802584048845 4.91109152922581 4.50315776274311 4.20235679977396 4.47363077462671 3.23902145677628 3.95023480711551 5.19243470539774 3.57351485351518 3.95118641932626 4.42937049808753 4.81445898206674 5.31140876136314 4.50553896087399 4.71711320361 4.45373430382733 5.06602322763355 4.13803505870364 4.88701882107086 3.81183885341098 4.32284512635894 4.46538871386239 4.74351097456265 5.47018195999635 4.71952519443093 4.733962651348 4.03514064228343 4.56977350334329 4.06100311177495 3.4899192010201 4.19299922571695 3.88923343532569 4.03310715453136 4.56236250771552 4.39254981741989 4.03029617759412 3.39318165022696 4.7770260294689 4.59616521353908 3.86901714944439 3.89750852115728 3.98898028521122 4.76832875150316 4.22211419528707 4.17249471317473 3.05494929773429 4.55509582414203 4.52395010362712 5.15271486738904 5.10090541910956 4.99339507218133 5.44752504443123 5.11728846165442 4.55373643040785 4.12002218788652 4.65005080813269 4.09312862943889 4.22614300962599 4.12457538396866 3.76760220963577 4.93603994531743 4.67683456013533 4.70261776258729 4.76984301731513 4.26179650391789 4.22020613049822 4.90819524055569 4.46877498636301 4.67129194385242 4.3805198847592 4.21398795489838 5.11736540103018 5.44225183397817
"RP5-890E16.5" 3.17236380845321 4.04800745757056 3.6122034780365 3.10840586218722 2.43956403177489 3.16454254366517 2.67732941787946 2.26157373298124 3.47222768439145 2.39785586648188 3.3433315975 3.23496127501877 3.44411939397071 2.97115096440953 3.95023124517779 3.40599472415846 2.78581200096547 2.88064613023348 3.74687256456252 2.84934020778669 2.02811070322555 3.07199812182114 2.91906487720537 2.45248215097592 2.64673219279279 2.85328262389359 3.95475568765946 2.81753314503116 3.14524415765935 2.0533892485954 3.40393306957702 3.31970067043142 3.63417088792079 3.65207288061045 2.7291753449919 2.90611967842011 2.7824416956506 2.47238514004582 3.60771382258432 2.78010633980007 1.46568132225169 3.09055794073537 3.70629329487029 2.82910351998222 3.30441745037908 2.9684306556928 3.12114352506957 3.16181092104751 3.00499938218242 3.08335446814443 3.31869057680576 3.3382330767584 2.93268918915271 2.89930668419406 2.38333811804559 3.44332180451675 3.64396591905549 2.30373890082815 3.38466661257481 1.95868348575353 3.11211006360487 3.1056093430588 3.08260815301494 3.63626223736769 2.54473461517356 3.05373272334631 2.59848661960605 2.60364600512003 2.9271587820395 3.3237984675966 2.55789954499549 3.07350691807345 3.41885176627152 2.89048978018601 1.4743998274499 3.25128670327467 3.61172067221905 2.46717665273936 3.600157115102 3.31342090231724 3.96130699566813 2.20339928432036 2.7353957815532 3.62527020740477 1.56875042155369 2.68663979755504
