"TCGA-P6-A5OF-01" "TCGA-OR-A5LJ-01" "TCGA-OR-A5KV-01" "TCGA-OR-A5LG-01" "TCGA-OR-A5LM-01" "TCGA-PK-A5HB-01" "TCGA-PK-A5HA-01" "TCGA-OR-A5KY-01" "TCGA-OR-A5KX-01" "TCGA-PK-A5H8-01" "TCGA-PK-A5H9-01" "TCGA-OR-A5LH-01" "TCGA-OR-A5JT-01" "TCGA-OR-A5JS-01" "TCGA-OR-A5JQ-01" "TCGA-OR-A5JJ-01" "TCGA-OR-A5JR-01" "TCGA-OR-A5JE-01" "TCGA-OR-A5JG-01" "TCGA-OR-A5JD-01" "TCGA-OR-A5JP-01" "TCGA-OR-A5JI-01" "TCGA-OR-A5KW-01" "TCGA-P6-A5OG-01" "TCGA-OR-A5LN-01" "TCGA-OR-A5J9-01" "TCGA-OR-A5LT-01" "TCGA-OR-A5LS-01" "TCGA-OU-A5PI-01" "TCGA-OR-A5L6-01" "TCGA-OR-A5LE-01" "TCGA-OR-A5LL-01" "TCGA-OR-A5LO-01" "TCGA-OR-A5LD-01" "TCGA-OR-A5K8-01" "TCGA-OR-A5KZ-01" "TCGA-OR-A5KT-01" "TCGA-OR-A5KU-01" "TCGA-OR-A5L4-01" "TCGA-OR-A5K2-01" "TCGA-OR-A5K4-01" "TCGA-OR-A5K3-01" "TCGA-OR-A5K5-01" "TCGA-OR-A5L5-01" "TCGA-OR-A5K1-01" "TCGA-OR-A5JZ-01" "TCGA-OR-A5K0-01" "TCGA-PA-A5YG-01" "TCGA-OR-A5LB-01" "TCGA-OR-A5JF-01" "TCGA-OR-A5LA-01" "TCGA-OR-A5L8-01" "TCGA-OR-A5KO-01" "TCGA-OR-A5L3-01" "TCGA-OR-A5K6-01" "TCGA-OR-A5K9-01" "TCGA-OR-A5JY-01" "TCGA-OR-A5JO-01" "TCGA-OR-A5JX-01" "TCGA-OR-A5JV-01" "TCGA-OR-A5JW-01" "TCGA-OR-A5JM-01" "TCGA-OR-A5JK-01" "TCGA-OR-A5JL-01" "TCGA-OR-A5JB-01" "TCGA-OR-A5JA-01" "TCGA-OR-A5JC-01" "TCGA-OR-A5J8-01" "TCGA-OR-A5J6-01" "TCGA-OR-A5J1-01" "TCGA-OR-A5J2-01" "TCGA-OR-A5J3-01" "TCGA-OR-A5J5-01" "TCGA-OR-A5J7-01"
"CMB9-22P13.1" 4.95622450375979 2.0742513468949 7.20058327565618 5.54860071206986 3.89589657542257 5.2671024016321 7.74644484865595 4.56704566115642 7.6587543531203 8.95441459638799 6.79513947053372 6.70695516429713 6.03743098084371 4.48288390210021 7.54786358135628 6.21379369294209 8.74486160771584 4.80190568206457 4.34540837120209 7.62595399763474 5.8069958932756 7.08476598038152 5.02050964594295 8.38778421158699 7.10339488629413 1.08062376312888 5.58566430850266 6.14016607521247 5.9910647856708 8.77188529423877 6.32318913739713 8.95553951952154 6.17905234193151 5.5896981119729 2.55212566650057 6.11265326798997 7.61978439593414 8.11676200465225 5.07606485637614 4.80403181004552 5.30445507613395 6.14734836670145 6.10220178961066 8.07488828063665 7.80829927283911 7.44945004507482 8.3775930247574 6.23975038567169 5.07425339864761 4.92591535415889 5.38478627322177 5.68470009067744 6.29559086646407 6.43022108112258 1.86653297228705 7.04482166659074 5.92291120153749 7.08290507709577 7.99392594929211 5.74530362820394 4.75974880352206 5.42732570777835 4.55368342225827 2.9423782519304 9.11190510799268 6.47374881007325 5.98823720314097 5.48884202440794 7.50571653959168 6.19431720646687 5.84898421266163 6.28976258957243 4.60247042338539 5.40510030490674
"RP11-244H3.1" 3.967334090112 2.93534458565272 3.05861706205171 2.90193837822993 2.40356213824196 4.37796019803404 3.08606209997684 3.62548992162239 3.39353335051633 2.92169275687278 3.69403103817558 2.77876904277633 2.9907987241757 4.31919039551748 2.784324197151 -0.693147180559945 2.63082215578994 4.02133676549111 3.94042765828906 2.31456993669816 3.92097963914925 3.67283382242205 2.32351076041162 3.93522165671949 1.58486494368617 3.18288689649114 -0.693147180559945 2.5247431395653 2.83749548543416 -0.693147180559945 4.23890729408331 3.21084895969292 3.49508047023078 3.82972034086281 3.49154816744239 2.53577376822225 3.45605575727604 -0.693132827122315 3.37698085526323 3.64342547750071 2.95112404981543 -0.693147180559945 3.55967851041732 3.6554222884307 3.1660355345521 3.83690331889191 3.4390929409433 2.74620353920062 3.78088036120364 2.76158490596971 2.99459183853738 4.24370519576878 4.32978032020631 3.38268388797503 3.73489055375834 3.97815460089703 2.94198594528469 4.29154744404982 3.87790272025832 2.71039068120753 4.16633531723462 3.44147007257407 3.37559112111252 3.03298495052882 4.02428206728589 4.32717754809897 3.17847734882021 4.29577237867005 4.1351316070413 3.70422912302753 4.70982041938978 3.82500313777795 4.36794922370464 3.88815096683926
"AC012074.2" 1.55061329919346 1.93544355375988 2.08796186154388 1.21168333179692 2.4363389558093 4.16411413614991 0.883036583146309 1.9935819557606 2.10186924955562 2.09284209025019 1.68129419231585 2.68193567035999 1.6696816506598 1.61121445365426 1.87287597493907 2.01193563167216 1.75192617938671 2.60224667361256 1.61123362874728 1.97395928362857 1.39884428060458 1.08745758832165 1.07072038724004 1.80657485644224 2.69967004386488 1.87208425109357 1.34961335842684 1.96957456183493 1.41153929046498 1.11717654883485 3.1907311318217 2.23799880546675 1.84367666807107 1.07410533017267 2.03373691380866 1.00767748589119 2.30709214763695 2.21268420374734 -0.693147180559945 1.47958419042766 0.654542151226632 1.90213548225336 0.819479718288319 2.03041774726902 1.88736000874197 2.04009324441917 2.26137523562313 1.67378042948083 1.68606477709147 1.61879491748416 -0.693147180559945 1.18392585084255 1.46546747944356 1.47328730894961 2.46047969944512 0.831870199311506 3.14317483948714 1.54130335125808 1.20133987835495 1.81597698847086 1.46930480718625 2.25293332800805 1.00654883319149 1.19286154957435 1.15777139704092 1.73746372532502 1.40687777376561 3.20637405035984 1.56097496709124 1.4973775544751 -0.693147180559945 2.32487333268799 2.53065380303487 1.48114483950148
"LINC00471" 2.97649762467429 3.3062861446212 3.07884578680373 2.58578797806937 2.42536258191748 3.55496015101455 2.61870129817948 3.21211952472829 3.7812898003702 3.52721967559346 3.19646593465335 2.83669479307856 2.71245487975022 2.85719029349411 3.04528093128641 3.64007921719208 2.84750128723689 3.31364159543411 3.82557324873975 2.95365132025084 3.48786992225076 2.19333435683488 3.20506028882416 2.64342871261536 2.58201657075388 3.27226174722169 3.39427607750684 3.04816493138071 3.31757969931177 3.12890524943405 3.53144481181225 3.41850367169557 3.93235454913352 3.42327618140376 3.01232978428015 3.03560226792827 2.90153202326323 3.33001546012757 2.3542733033405 3.00802448619416 3.64091269207846 2.95605293456156 4.37226891859202 3.24857556032597 3.11960752839055 2.98414928829424 2.76760463963805 3.03946249776908 2.80561759914531 2.74595363702658 3.87363178204779 3.25560521309663 3.19541712900248 3.45653689878502 3.45887443066847 3.47092372005386 3.63983321724812 3.05403336698417 3.17172793761062 3.61497163704118 3.19463343112272 3.01806629863755 3.34644924323949 3.3602972244664 2.69440816516897 3.96731530225615 3.27928751320544 1.91812445824959 3.47031863905435 3.29275693306189 3.66826962985811 2.6852166157312 2.06471203978667 3.46524863841617
"LINC00670" 3.94691166366688 3.99336149091557 3.44420606474374 3.59168122206292 3.38100275132442 3.47024164157598 3.78166748007867 3.83393063788972 3.48272289356981 3.8131266463423 3.99770857910018 3.31235805370196 3.82574542316496 4.05099720935237 3.27779742329634 3.67242159492056 3.83921003319354 3.52831907211689 3.79854731182732 3.70361242901905 4.02073691271932 3.91089801105757 4.0073082232038 3.57279195583153 3.48374683492794 3.8300137631705 4.0141441365432 4.35845941462487 4.08805923881564 4.04530918236183 3.92818420437606 3.9595482101068 3.9308709083583 4.39704167457839 3.0575070866765 3.89362317419771 3.25709375116422 3.99897808785058 3.43588006019214 3.49711640863984 3.99334932799543 3.75691450414285 3.95252559908986 3.91047624445493 2.78153464860402 4.22286653332575 4.52406796999002 3.81641768432513 3.8196718054225 4.08338665575594 3.62781862487017 3.73506088453705 4.14779041527927 2.95235625173915 3.94126364832372 3.69182210116229 4.74246393564981 3.66471682344523 4.15982481801351 4.09644383235392 4.18716852848911 4.00830530705068 3.81075369838629 3.52661557114821 3.64822888700423 3.56575450089748 3.67145173822448 3.60415740044208 3.29686108431327 3.6949062858344 3.95283646398773 4.08852506637468 4.45126362654555 4.12398109159076
"EIF3J-AS1" 11.2871930877425 10.7956621901426 13.4757190066788 10.53236180705 7.52373667087777 13.5642841927391 11.1431283167233 9.8180712904479 10.347848022135 10.7663568248385 13.5222718202481 10.9524701185441 11.8422586335501 10.7146285647285 11.9357959368404 10.6645567685515 12.1777405971322 11.1241940471113 11.3207493144814 11.516407150575 9.4565301137963 11.4063057847213 10.5647381540105 9.83399078225444 10.4078593771654 12.074361380764 11.4708801111523 10.8771202271085 10.53618520701 3.91262458717694 12.7987211747922 12.0045025276218 14.3171618486894 6.98144316438625 6.80454985548247 11.354100746266 11.1368314970293 11.8622257216526 11.4163866770169 10.8922989143703 13.1637509625097 9.67516943897776 10.3639870647923 9.92829444343546 11.0548659228282 11.9842102442212 12.8904432253621 11.3967465748796 13.9862357315384 9.76399524942151 7.33557237777938 10.4211848779594 12.2056367335906 7.17800626367324 12.6379799372719 9.82401558371051 11.5662559081971 12.3915054837502 6.82672932248723 12.6081365235982 13.2466505206511 8.94951084769915 9.73192106023632 12.5056561978634 9.56558828832143 12.9657805970109 9.6098683422978 10.4861235711754 14.3830374461339 8.77412577211664 11.8695723436757 9.2238528017317 6.00383112055841 10.460274380427
"RP11-381O7.3" 5.19107918466926 4.90876547794341 2.4252958452191 2.29003918453826 4.68406534248237 3.07793884310074 5.17825919256278 4.21365309280631 3.25323115251618 4.64157265322174 2.80916284950044 4.58809265928033 3.88461923775469 5.17286665839596 3.94378653382918 5.05423191689708 3.3094020047277 6.33168795983885 5.27308655549516 1.05188602528024 2.79075852693938 0.639479016878613 6.18198042136653 5.05159949061445 0.935712871321037 2.73595164997649 3.34929695935134 6.28154696782033 4.24973393222487 3.54965749351084 -0.00584930575811982 2.99676677893981 1.27336157012267 1.01989536302015 4.24541605624971 1.86641308738375 5.69578420682643 4.54451938711828 5.11131513106153 6.27597884499306 2.63956915069927 4.12168715299679 5.5633028571243 1.40561169834611 1.81127205181354 3.31365877347432 0.590712610033063 1.57606904148547 4.39306915503174 4.43343448882109 1.42664621620245 3.50443252665377 4.01328310438681 1.69169766203804 3.10076124530375 3.77219421654614 6.2548926315667 3.87533772963961 3.44410398929589 1.61671948848373 5.74589252888693 1.34761059391266 3.38830801496933 2.20825211838826 0.876386288483421 5.70553817662021 3.67807841956002 4.24997600682746 5.75001221335738 0.436762875593295 4.31374971715637 4.14864971740304 4.73779599576581 4.61769919028694
"LINC00324" 3.08102925467731 3.97678235436819 4.2861498555616 5.37773929354555 4.28814572812463 3.76879301595254 4.51760600741285 4.0599427338014 4.71448252256855 4.30239028359967 5.93384586727012 4.4071430866872 3.97506256419049 3.18838439023868 4.69130502820056 3.81167051709927 4.08261422335358 4.02042148266337 3.77493405165859 4.23440565884827 4.41943677966894 4.42542280814338 4.29981154400322 4.37058990538059 4.85262815565051 4.68651194242209 3.64226245463231 3.59767177887136 3.88218631868558 4.13006986256198 3.10241731273709 3.5147161918423 5.7667468815573 4.38953957903437 3.60330325844925 3.54764231986528 4.71154617054709 3.66208437174683 4.64019729931766 4.25854621395227 3.73451451135747 3.68305887092352 3.39093695459914 4.01495981560812 4.78321071491495 3.59668220481108 4.57943880146276 4.71440836341496 4.80108472629393 3.26890075997306 3.77136130554922 4.67372761546854 4.29988562198089 4.09557807428529 3.85060870635549 3.5923969548125 3.54683860490342 5.55714375596544 3.55882338695677 4.86501111885417 3.12711281082239 3.81687826931711 4.76028646778921 3.99940516133655 4.62935164056923 4.51901049366806 4.61671082245318 4.6831425993907 4.31690136555924 4.13795748243521 4.67807894698604 3.95860565112404 4.55720600591126 4.17852159449763
"AP003774.4" 2.96710119630945 3.71133429626184 2.83903232328656 3.29146738135785 3.81905936028343 1.13561033373558 5.24900753184662 1.83472741806297 1.49597796086505 4.24289768539745 2.47024757577727 3.51275890363908 2.97821936023975 3.5225915454267 2.96719477743295 3.72484456705825 3.34468647269895 2.69662876348677 2.00957157635455 3.68587136293632 3.10337851595968 2.89450908047151 2.82558998882762 2.68493826263872 3.12289421111702 3.4037978424236 2.77270700422836 3.89140479917077 5.13243039585091 4.2443983727433 4.03950268235519 2.1244348815248 5.02555164697459 2.92186553879967 2.16992195349083 3.67123915812772 2.32770476452317 4.47060498969777 3.50480432251299 2.03621198646949 4.61961628886614 4.46082723110394 3.65980357556637 4.21351240691836 4.28865987002301 4.40021247830903 2.705401737098 3.65827247206048 3.71957922000015 2.89560045243886 3.43884659342917 2.93215626873013 2.77343223999913 2.19702952820699 2.88334466111901 2.5312227325966 3.6762197993284 2.48620044982494 3.20138143498828 5.46640096584131 3.21379448846576 2.16923668356468 3.33098502037147 2.57738475210194 2.05436077952507 3.64311894422842 2.70981327013824 2.43803266458621 1.66945827861858 2.88771349764269 2.04596673010647 3.43349553901713 3.18763561602999 3.53849376720148
"C9orf106" 1.95073980789657 2.44309483722838 2.13364030905378 3.62390297480171 2.0858437515081 2.38520444708606 2.6733523677374 2.15220176277886 2.13323454209001 2.73477416011196 2.13249716203226 2.36319361772739 2.4545823534396 2.52059524582951 2.31900324136396 2.83146163267735 1.61911833181095 0.985683471993833 2.40163578716196 3.96295600331979 1.61105510812394 1.97226162994516 2.63477826934161 2.46106036054359 2.25893251209356 1.87233006866076 3.64501238004043 1.96267336989563 2.92578691914198 2.89727228220933 2.24111665991712 2.64100292052744 2.57985088540173 1.74345555259225 2.47067322597277 1.80215814463516 1.89117008480673 2.69520937597659 0.718054299190729 2.50885376909792 2.67391055546226 2.87960878343807 1.79692558242491 2.46511862962167 2.28052560899493 2.20331757151876 2.36776624386016 2.87820671058788 1.54497506854154 2.58203972585013 3.20453537478549 2.0626991551443 2.69637429339469 1.58232807537877 1.25930871379087 1.17202022280524 2.04930034068653 2.45778940553119 3.18711384565019 2.68722959308962 2.67660241034632 2.1829863938869 2.67931717858569 1.66071417830124 1.61933438290248 2.49666071308856 2.24421859297789 2.35229025424653 1.9373203834657 2.16522903370876 3.30700741862709 2.46073267391864 3.59444310145956 0.683202473293874
"RP11-290F5.2" 9.90362044254788 7.80566799871658 8.6857614526868 11.5426500464124 8.20235386558578 5.55159125029745 2.77487379894373 9.02733772268794 8.31194400806457 7.26933736402119 6.2302665782756 9.80746948427144 6.5893241697352 11.7576933246011 3.29117961375856 7.4697554738428 6.34136649693244 12.874835355033 8.55155719509429 6.11377541311327 8.40063447330912 5.58647175605337 9.79011535229916 2.17323864056419 5.96394480827746 4.626334537281 3.59542737692844 7.99659777042486 10.5918462104891 9.61177228510132 12.1460777706674 12.7768558175287 8.23846683451668 8.4807275974397 8.74241204551852 4.31711284828976 11.0912733066508 6.62586009363431 7.34884294359148 12.1417645793005 7.97909350893494 6.20301277260748 10.620601629776 9.88891358869115 8.39153564233414 7.5149216060426 10.4708432950461 4.67134697106695 8.47579904770733 10.759789462753 10.4052882991339 5.8949114969873 8.26739282280017 15.46697274571 12.3837689054441 8.9465357979955 11.5843443140696 3.91626353444253 8.37408833341397 8.72899982381947 11.8374178640204 11.5478665655295 8.81810762009108 10.3522160061952 1.07911616090741 7.1584347590653 6.7964573662036 3.50692299382765 8.71157366976976 8.07023847485264 7.75960989556627 10.3321623932513 7.45364754038792 10.4283908611475
"RP11-998D10.4" 1.91088403872718 0.186148802609892 -0.693147180559945 1.98762997177827 3.08620180499006 2.29476481644002 0.37783068048942 3.64099653961539 0.231606657570894 1.11829522285985 0.182018387034493 3.02885507690303 1.14348126008588 3.23738848897357 1.48222018697838 4.1975625850223 1.14194277511963 3.04803369710901 4.16919103254116 0.910717487914092 3.19728370399986 2.93229114516458 3.17771094844547 -0.693147180559945 1.77335082822624 1.83259793278906 1.16042646244668 4.47310660343216 4.25054731226398 1.7687766067958 2.14168546508829 2.89904187991552 2.38815485482444 -0.693147180559945 3.16900692865013 -0.693147180559945 3.23149379811764 0.577407596266674 2.50787679327927 3.07848240819708 0.943277186486368 0.942632365461422 1.39590742978059 1.96810475745211 3.69293268466899 2.66286534327219 1.50370788635827 1.46535089712137 2.76931305981491 2.65960222809683 -0.693147180559945 3.11112485905043 2.71722616680279 2.98150339878807 2.5333504046043 3.24160444488898 1.90491044996561 3.19791260585746 1.44524758373282 0.406355566375295 2.10320997973816 1.32706663382499 0.481234643369183 2.60641143109719 2.14575539514368 2.89638917359155 1.84171576016091 0.242293029587436 -0.693147180559945 -0.693147180559945 0.770059693969232 3.97747373823984 3.26825373436433 3.22064030748258
"FLJ40194" 2.94153628763443 2.35349575621419 1.74599151554765 2.40942280533707 2.55695010414157 2.12348058130574 2.23213100205902 2.11424895656238 2.06353505704217 2.86671877113303 2.20992708043306 2.52713653299152 1.51866711705366 2.69232751527077 1.05472497533247 2.04108902117067 2.42464347835918 2.33984929454303 2.17794813399681 2.35397380332977 2.22537314255565 1.59709615686497 2.72888211512274 2.99426564969736 2.83745594569254 1.3433997695771 2.9344542563677 2.22810126192203 1.96602236313688 2.71412693352966 2.5280062649516 2.82094531554662 3.17437847398827 3.10475738263043 3.32026967806163 2.53223892724581 2.17133299142689 2.75875030873872 2.20542400594278 1.91358356526127 2.34432365215076 2.50394904510874 1.92245089342802 1.50795082180403 2.55434906121288 2.85940792874922 2.68522888353482 1.93043185753091 2.68437408328351 3.15780181973011 2.86186586289963 2.54623365926575 2.55299707458491 -0.693147180559945 2.65704747708831 1.93477019831419 2.98406159888731 2.83278917913289 2.2179630723956 2.90329601245192 2.93536186155763 2.28819646201254 2.53297140018239 2.63897433139311 1.94501948668429 2.14209266460721 2.55189315576871 2.23815315334731 2.33510844479149 2.61026361043328 2.85452412834607 2.88313286867289 3.06676646448515 2.36178820014208
"TTTY14" 2.08693776834862 1.56388463365055 1.80088853529476 3.54199341345046 2.44529136304395 1.1296558701856 3.02857758851356 2.27155330500696 2.53923544671024 2.12889909690691 1.92490853885839 2.19646827181005 1.59566101409072 1.09382750919716 2.29881512746189 1.57875957808502 2.48452250015535 1.58242121883212 1.93349661600671 2.24876427353721 2.15820541775901 3.51345456534144 1.72740332871542 1.36517107847461 1.41599876727081 2.02305511693276 4.46121865864314 1.39099252691505 0.534722279522774 -0.693147180559945 1.98041807695405 0.472598176425048 2.05659182469455 4.17202666774488 1.8966690640303 0.959719905210686 0.87922602547312 1.7425575365633 0.692791416917037 1.68606016682081 1.9262373686236 2.5615509944162 1.75922879397601 1.85404034003741 0.711324596752393 3.59730667254383 1.25240665722938 2.88948526057297 2.0615278367042 2.15148105889433 2.15796307350416 1.79679248660766 1.78728158069693 -0.693147180559945 1.82619191860231 1.41572370007183 2.05390400102286 1.54292245581618 3.22448464882676 2.47318652622207 2.91435565262843 1.37832011727967 1.98183206909508 1.64767085823718 1.42059070909279 1.67713302796617 3.49677390137853 2.76042859678454 1.58215113437504 2.74818519807805 1.70520337104784 0.422103323371661 3.27776759391276 2.25061441514597
"LINC00314" 1.23270459704682 2.19223637230867 1.65980235174934 1.61584617166574 0.819979183793636 -0.693147180559945 1.83333241228356 0.625059399426629 1.27445426104343 2.53632084601678 1.38583957200677 1.71260574938031 0.336117367987447 2.20003844677128 1.0443763552751 1.92998662117672 1.38890723711523 1.77735205863245 0.388637042233833 2.53413372670369 1.59698975480617 0.770553720434911 1.65146736946583 0.632128629404641 0.831539863971147 1.72476506492737 2.60364541422229 2.15547575497964 1.0652313196657 1.7687766067958 2.02010066853025 2.36229893202526 1.69663040391879 1.68958684756891 2.77399829338063 1.31479005768889 -0.693147180559945 1.11933886445524 1.25124198040053 1.32586664329209 0.428004091728323 0.942632365461422 2.02515368661587 1.53916286047087 1.63358283038772 2.17502293139868 2.05035552694232 1.21544569487733 1.51845743340636 2.30794487260422 1.36994460068137 2.22386918995464 2.35293716107357 1.46867759891674 1.19128281034648 2.33706223414057 2.22254766260855 1.28868301397071 2.46859737396046 1.27530833067551 1.46930480718625 2.06538805200948 2.84903247969886 0.865947753217032 -0.693147180559945 0.993538074963502 2.10949360009154 1.28000842505528 -0.693147180559945 2.08546393986992 1.73105811268777 0.914508114816526 2.37932841206141 1.49989276271561
"FAM87B" 2.81191839413581 2.87497814604811 2.04725546397181 3.58704284158599 3.99600268766992 3.99878789258792 4.25754054712655 3.07977584581314 3.66948805483382 3.79180938318136 2.30389832941139 2.61292747489453 4.10469364298563 1.97007427653537 4.10085304170355 2.50280663787529 5.0683907544822 3.58998567365362 5.604661278066 3.56158174790263 1.55163486415951 6.10289237796087 4.35958360954807 1.51078163906616 3.92813018681036 2.40222602353516 -0.693147180559945 1.84720186315144 2.73191058130069 3.83062292810488 2.64795266289413 2.5248070675379 4.66769568017192 3.84203137609689 2.50618738246849 2.2342711294196 6.04456978295065 2.68071718371014 3.97519097718396 2.15913243005194 4.16975665398298 3.23083400902722 -0.693147180559945 3.70787889226711 4.78186055488148 4.13032514828661 2.6623137642077 2.49772135686435 2.91421336847627 4.95776897912704 2.38004582938084 2.3056990630566 3.01087530825192 3.84206931767027 1.80543243834408 3.50077207973985 2.53050180705024 1.68596780639926 3.00321610240429 2.98753612361905 3.86232739989935 2.25049287417321 3.15297639179547 3.9496002419628 3.37514110362526 3.25396967999965 3.38041516564638 3.6541764996758 4.00331250377441 4.20869184065426 1.96371739838188 4.76959068370288 1.68514929103303 3.72737420006589
"MGC45922" 1.65437503247355 3.51735350392744 2.62871171981724 1.20935765695315 3.13168321081262 0.745607444634291 -0.693147180559945 2.24279739377144 3.27189354819761 3.12804989412897 2.33164935744018 2.69392406193631 2.01140901063696 2.00545532072407 3.98111710170482 2.47308416003396 3.11587043159112 3.13619842152046 2.56122104660545 4.66815121847583 1.70212694560429 4.25262500535294 3.71583335279339 -0.693147180559945 2.55647825953422 2.61636843400376 3.40002353131187 2.36208498193168 2.1866449532559 5.19227583409642 2.8650918459817 0.941017858531417 3.00320600394127 2.67402791485698 3.45141947510602 2.17458188618591 -0.693147180559945 3.83530705966345 2.66035801315833 3.10358707178226 2.45494063147278 2.17098513784464 3.99702177613726 2.56356847959013 3.77943519552531 3.41158522412782 2.45141624903034 4.7334095415434 3.24443680373967 2.64706986208357 1.99745371254411 2.73385555790617 2.90778692722746 2.8789565061421 2.28282467388562 2.49665694810211 3.12318357486665 2.65433114355906 3.30739334666668 2.62434327368356 1.58165025173879 2.42257390266388 3.69809074108537 1.74516600633693 1.98152444828261 2.67347190028649 3.04593086407189 0.673723192099053 3.84352410275321 4.17758647102111 1.64986464965643 2.86370216900445 3.63556998975233 2.16118092479081
"LINC01547" 7.37670241408899 4.9659786900919 7.84335218605192 4.87263697153798 7.8798413521226 7.29386361288363 5.69962251594203 7.02232499494941 9.65937497693321 6.90860635495115 7.80857938146158 8.2307997170124 5.41146074859853 7.28386541147271 8.34239653580913 8.27719761561395 7.46278810868429 9.38231358401003 8.53391909350275 7.31911504095495 5.48537876408069 8.80863502670736 8.25830687325275 7.60599528360678 6.61989624284084 8.580626322917 4.91208084227103 9.12848604367993 8.95768548417346 7.54528490499492 6.09148095843624 7.12559172706911 9.08710450326633 8.19577360683568 7.58672060816279 6.76259003603567 8.3173314335863 8.9171608365163 5.56466613231828 7.84851029184319 7.17273269590259 6.31409643385529 8.56945480380756 5.69502754097862 6.9279659184871 3.9571537842732 5.41447779325346 5.99919076052013 9.18945124721221 6.40054711726621 8.08991820632597 7.84891511171519 7.64337355212157 6.74755317638852 7.36815879507821 7.98609535993879 6.30819076385584 9.27840235119016 8.27754296948462 6.57418732247427 7.52538706765512 7.7215676330205 7.87427710889497 9.5039122873423 9.14956827946576 7.77445941306961 7.85670268654468 8.25286598606317 8.68275613497484 6.24118787554544 7.90080731008074 7.92333554403297 8.02117739547164 8.07001117512778
"LINC00152" 14.5001056924842 13.5576140306362 10.6741148529851 12.6308001641774 10.6929591461313 15.9548078375585 12.0485640121917 13.7276467637667 9.75919959893823 9.29850130790611 8.99005981037549 11.4400320122668 13.313052422595 14.0158940457251 10.2381746876896 12.2853449345028 10.3940221893645 15.0153095546297 15.0789890861965 9.3351727529722 13.8925831243325 7.77098159772856 12.8489241764003 15.7516185578253 8.92198180673017 10.2206941999611 8.5610584866326 12.9578340072954 11.5126844748455 8.21156841370934 14.1281819678073 14.1250635607052 13.2455595141442 13.4762436106084 12.308381990433 12.0776975137663 14.836589936901 11.8144691500699 12.7766118325067 13.2330257658838 9.13429535832042 12.2300898624347 14.6091480541127 11.330159507281 12.5659217832269 11.3305477142844 15.4216589773627 13.2924477413435 13.6788011708577 13.3932721029561 11.0459200937218 10.4486150761786 11.1736007590177 8.19413214310571 15.1125342893951 12.4388628088301 12.5430334851803 11.6393625422083 8.96893180323952 8.92604172335194 12.7109939297588 12.0372580144995 11.5640664532969 12.0845717392538 16.7673951114071 15.3620459618095 11.6687103325911 17.0376652182897 10.7805019203298 13.8434174709516 17.6070350039625 11.2939687810236 13.0493209350946 14.4057310623205
"LINC00482" 9.42367486076546 6.45612849142557 4.55282172830459 2.23571461638563 6.0960666913024 5.44801203199914 3.44636378817256 5.91432747962376 10.7835298866969 5.11059800467908 1.06930528261736 2.37563305815033 1.02375759979875 3.15861303240843 0.868657943086724 6.1739873375912 1.2004637619893 4.65126432703558 5.63580874864469 5.80176562993009 3.66759876332113 2.94032408425608 6.15771009697597 3.03424971136702 1.87778195590932 5.88273106885677 3.04739416586672 6.44341592367209 6.31587265546998 4.55160448811385 6.74083487004811 5.44918276268207 8.85396546565073 5.95678392621608 7.71564039012285 1.35598879895055 4.37432610318548 4.94211671085215 4.31555409053758 12.2365376178927 5.85651538385792 6.11455252251385 12.3723841327585 3.95522294739205 -1.38629436111989 0.491112187406746 2.58658614744457 2.23483634609704 7.73872384374157 7.0790815086393 2.16635495330741 2.90887468558543 7.41327048012212 5.41432761737088 6.74759043360195 9.21652256542345 8.57555610879474 -0.256947363324487 2.10458134495538 1.46322896083952 6.12794615362335 10.7838623430652 3.78935508380073 5.77933494441768 5.48382327797757 7.58989319291527 9.99472574713298 1.20796582985356 1.06785857058131 5.74485125663735 8.36052423219126 8.10361268475454 10.8376120603129 7.30653488877198
"C11orf72" 5.30820881042011 5.81742452391488 5.2931655631507 5.29166467484362 4.96452932971912 4.74976913333584 5.35439303052429 4.83215964038831 5.7360470690161 5.48162144807951 5.15922578915896 5.06920718229003 5.05052700188646 5.53367429674994 5.22657494375695 5.49150136403984 5.14292510827444 5.73025467367911 5.2024630521065 5.3914210956801 5.46818492497602 4.54641317874112 4.79257554978871 6.50968327110664 4.99820262878449 5.09488715238299 5.51932410760074 5.38805813368399 5.27029633877365 5.89472797761041 5.41458420865971 4.80364502649498 5.0010122574548 5.44720350112912 4.93765422170678 4.94724820909786 5.39878088363994 5.28836462710852 4.58599580663515 5.18168359691499 5.48947206970359 5.0060687823752 5.80840749150555 5.359582242693 5.67847668725627 5.47584558330686 5.77310020701975 4.49472588415265 4.76132160991105 5.15869692255235 5.18496652288959 4.99331077774233 5.13550003537511 5.05528785121222 5.3603091867041 4.8794425893215 5.11572538573981 5.71853125966343 5.35317730821965 5.08834610615532 5.00200736982533 5.11858229726685 5.73844346073799 4.85606850827828 6.22886232454368 4.87186086541239 5.09029472981448 5.9296185794436 5.43127499939132 5.21708739339196 5.29649335293757 4.82088474357643 4.99746233076754 5.04448693247877
