"TCGA-W5-AA39-01" "TCGA-YR-A95A-01" "TCGA-ZH-A8Y5-01" "TCGA-W5-AA2X-01" "TCGA-W5-AA2H-01" "TCGA-ZH-A8Y4-01" "TCGA-W5-AA38-01" "TCGA-W5-AA2U-01" "TCGA-3X-AAVE-01" "TCGA-W5-AA2G-01" "TCGA-W5-AA2R-01" "TCGA-W5-AA31-01" "TCGA-W5-AA2Q-01" "TCGA-4G-AAZO-01" "TCGA-3X-AAVB-01" "TCGA-W5-AA2W-01" "TCGA-4G-AAZT-01" "TCGA-W5-AA34-01" "TCGA-W5-AA2T-01" "TCGA-W5-AA33-01" "TCGA-3X-AAVC-01" "TCGA-ZH-A8Y2-01" "TCGA-ZH-A8Y1-01" "TCGA-ZU-A8S4-01" "TCGA-ZD-A8I3-01" "TCGA-W5-AA36-01" "TCGA-3X-AAVA-01" "TCGA-ZH-A8Y8-01" "TCGA-WD-A7RX-01" "TCGA-W6-AA0S-01" "TCGA-W5-AA30-01" "TCGA-ZH-A8Y6-01" "TCGA-W5-AA2Z-01" "TCGA-W5-AA2O-01" "TCGA-W5-AA2I-01" "TCGA-3X-AAV9-01"
"LINC00152" 15.0506902122041 22.2015320318105 24.8032394167487 19.1857010434463 20.5551063644946 20.0692909118636 25.849588425794 23.2138239680182 23.7680474599974 24.0167948017917 19.3642266713692 24.4109213452597 22.3590971363219 12.086738728672 19.3972237101194 22.8251378100087 18.6839034283477 23.5412746135308 16.2980564953096 22.1626311139467 17.0884903370637 21.5267332076181 23.0110880048152 29.1461713377669 20.1329266802542 19.292952896027 21.6776556657621 23.7582055465904 22.0387108859123 28.0686975747501 19.6674797314892 15.8497983524871 23.0282612209221 17.2093846834721 23.5950519804456 22.6554844227393
"LINC00482" 10.4028034294179 10.7600416691911 9.85699170684454 6.50470154218796 3.32975390079854 9.72363439125543 8.06831151275191 10.7953263761476 5.87779903782212 8.72658256124346 7.58384081664989 7.73453742934058 9.51145054982473 10.6314550676332 6.64450199386341 10.1646248280012 6.26201626911829 8.21873011660706 11.2401777796956 9.95188647427432 8.07181526967775 7.57124572940124 11.1883706136918 4.94913965299136 10.0767931230364 10.0936074602062 8.82973748299741 8.58198254657611 9.15403536615287 7.26322843611029 9.18088368772362 7.00621934384743 8.2093709413019 7.19584281242606 9.36544321025419 6.68908195104557
"LINC00313" 12.9809500618008 3.04702974922405 6.48937782886966 6.92980799427184 1.78052789187625 6.93352003341518 5.1066892197811 6.88065794098618 2.31711083743655 6.53870446992416 3.62387400698088 6.66194969428073 6.11021271753788 4.55530018276977 5.53704762401826 12.1666985063273 3.33591293447255 9.38345634510721 7.45932277267194 2.48803558504268 2.83367435926066 3.57267933119037 9.985160395259 4.47087147224154 8.8258318562604 10.10745008019 3.47582620780152 8.13421205690396 3.63423195626321 5.57891222116552 7.1506391211805 3.44993705431833 6.16172258602249 8.74077247086618 3.28563356579448 7.18523915873167
"OGFRP1" -1.38629436111989 2.8155696318548 2.86143563935504 5.16029065963312 3.83585197956293 4.09126065300751 4.69277793366425 1.93051760241736 4.43945198938262 6.232404927384 0.516244045086579 3.97488985720788 1.88583837846204 2.54028778403312 3.47381054818674 4.88030557314932 -1.38629436111989 0.207149830457063 -0.468252868029008 4.96640217393182 3.84677554410477 3.94477290616427 3.22243233258471 3.54084137704418 3.45233984389206 2.04783756087425 3.6507826969076 5.00204090556004 2.79705760201598 2.72302353347674 3.05487868529169 2.29408258051868 2.87451905760221 4.49269762630616 2.90509907543773 3.76190476619748
"C11orf72" 6.80661411985792 6.08233869666659 6.39087750089216 5.99214646048587 6.12475845747649 5.55163101985823 5.906408550381 6.14413627848155 5.7763287233223 5.26727468142854 6.01231709058189 5.48563303478517 5.67041540872259 5.64008566015486 5.52618221196947 5.55217489997533 6.46282424187302 5.74013112543309 6.47027281557994 5.35528157908464 6.37565790999086 5.87661947714574 6.16169733421873 5.58984583600982 5.80214533706387 6.03589968051352 5.34313166127282 6.1041187724909 5.92197137277492 5.46567721832053 6.15427911095121 5.47632594924454 5.64223628043163 5.65878104919614 6.48450690808717 5.3804780930867
"LINC01006" 17.4885636065766 25.1224476505628 21.4820888592216 22.0695843553546 11.3554618882256 10.3424739866348 11.3228795073502 17.5195818318828 13.9288600624924 14.5578616693503 16.3066685632159 14.6541331719586 14.7092716664943 16.6185063438415 11.9392266373692 11.2256636815317 17.6441299776506 18.7790603101276 17.9127638695525 15.9203980732251 25.0809440115668 23.0558810369917 15.4873619690076 16.355511875992 9.39094699849081 13.3985418022342 19.5249433563312 19.6388448068199 19.4468256914072 15.0286258815342 20.4551360884236 17.2644670417616 17.5729232683681 11.551562991916 24.2722394546417 21.0688596366616
"MIR22HG" 15.0231625722834 9.16597719273999 11.5762336933257 7.63308469104413 9.16885952208716 11.6245791267223 10.2825321688266 11.0070643844474 9.41526068461662 13.0742932707776 12.9831699414991 13.7477498617659 12.1068539067421 12.9904749588843 13.8750045890734 12.2719440076346 10.420168243475 12.7204067662237 7.87273583377573 13.1159658050666 10.0630166528816 11.7897437927126 11.178354723055 13.6932033293638 12.8364639451624 14.5202923572015 12.8777953258274 13.99623290969 13.3940652982715 13.5793111720335 8.75124223438629 15.6058030355794 11.9365906895691 10.3735887732493 7.6024443196827 15.8311051264025
"AP006222.2" 12.8986615002102 6.12617181553809 9.79203288585581 8.82594351347587 8.52449769630503 5.26350597679726 8.19869592877378 9.13836556659158 5.97893466390899 6.03954111574378 6.63813945059812 9.83861925436511 9.46486832931163 7.1370987656591 3.89660363052784 7.47810916008281 5.64878765300235 9.19010822806313 8.8714890152925 10.0094736140148 7.99249481987343 9.65605157351368 8.11760235426412 8.61358408042852 7.46159492039922 6.34367600695236 7.91001069980655 8.03616052141796 5.76838025066558 7.60445705999743 10.8192309038778 5.46415821300926 10.2927546068472 4.8124504905618 8.82649859344193 5.75192195357366
"CTD-2600O9.1" 4.29430049878086 14.9614194262429 7.49916328223099 9.3079958056605 2.60223058008513 11.5126146287925 11.3177678036127 11.492709674554 12.7914650214071 11.0263304296235 10.689483177123 9.80984930373069 11.9076998965067 8.73463138632 6.0974187973872 12.008759148448 10.7835399757878 7.01074093973768 8.89135456576973 7.94929422927932 2.71493516285228 10.2260416238799 4.46973216793943 7.5162156004151 11.0441580530715 10.4897230958678 12.6157027865259 7.82096203924531 10.3982719774512 10.4663957044416 5.36415668169695 1.75856962565005 4.06091054318454 8.99750932176266 11.2569655584325 7.64428364023259
"LINC01123" 8.39468783363699 13.709244153261 11.6900406927964 11.4215932660557 3.11425115716268 12.2845883556058 12.5647846183708 13.3636393103304 13.7860977596235 15.0970306385375 11.6503811953371 9.09058162339606 13.7902235178174 14.4359173399879 11.6113129668892 11.5158043749329 11.0434035022606 13.3474200746444 13.0172703358213 12.2744418353411 11.7977458842838 12.4846434065964 12.9749320005246 10.969124480213 12.3663326556005 11.5648532414005 12.9376467599963 12.3681111223315 12.2046525756089 11.891176393644 10.146600220236 11.3173146612839 13.6502249201931 12.6147660175106 12.9259898635339 11.9650596968941
"LINC00265" 8.24528330641142 8.80181755235125 8.12448438347915 10.0330068046245 7.75320750231357 8.09800484623132 7.35443710863581 9.69494447496747 8.56311637898135 8.56722908996232 6.83475957756928 8.3059955513431 7.85382649470309 8.15299121640036 7.65709910102959 8.64400408316767 2.56941825845358 6.91367251900801 8.5905331274433 8.55246688397496 8.85490793855238 8.5793036983784 8.31071022908408 6.26491294380529 8.81204116556833 5.60593525948504 7.88901048093302 7.76201090745953 7.86604465408164 8.19880024036117 9.42734743745229 9.87388178480137 7.87616239151425 8.65850729319331 7.1339670706632 8.60988835802668
"CTD-2050E21.1" 2.31546545095819 2.91419498166647 2.32455977229913 2.86216204811786 3.10339485896308 1.84787275986559 2.25004221711469 1.94592325930336 2.37780929384959 1.26251712450891 2.60130867780918 2.84677268615168 2.8051027190241 2.64982491203789 2.51129257845447 2.72624400627725 1.80341640243981 2.47713749195725 3.11630310174263 2.80043165769642 2.10976432072824 2.63411394828337 2.60792640072706 1.2406983973633 3.11554562944142 1.75690667149942 1.55912067187839 2.03660704238238 2.59015679903114 1.86747028872641 3.15235219736077 2.88983205549153 2.29693559939477 2.31939967537521 2.87407192537534 2.16818580360784
"LINC00910" 12.2800292370245 13.0049370962073 12.1628379891572 13.3595133071762 15.11760297908 12.4050402602892 11.2348862299686 12.5814016272257 11.9855818662535 12.1700985784189 13.359183206687 11.2365470888608 12.8356564880155 12.0287896085467 13.7712312563606 13.1353275464401 12.6532102353824 11.8475356329256 13.572945228461 12.0753026399171 13.5989336012961 12.7775231501139 11.9295810893846 12.3282523863971 12.2175657209601 11.5880950147901 11.4137605228433 12.8583210087666 12.892308718711 12.7438885231793 12.4693019985971 12.3886631873974 12.744594028657 14.2227683474056 13.2077636729908 13.664955805029
"AC096772.6" 5.26596085184421 4.70260670888717 5.23378507888946 5.45661843199548 5.24375147882071 4.41873584352596 5.18787766239562 5.67609174557526 5.36869446730639 5.03485590510583 5.34929573241564 5.55762475665564 5.76035496101946 4.11502044874045 5.34355257673228 4.77166938601349 4.54109807422491 5.89604885376083 5.68986675338241 5.30762364730427 5.5523859868807 5.57468250410712 5.87925908899616 5.51631396208541 5.26110176785691 4.92803169742532 5.39357517452001 5.3024766269973 5.38635800404523 5.2106429142142 5.31051744911607 6.3504333835091 5.41752607947871 4.60737262998601 5.54468655649206 5.40211184012272
"ZNF833P" 4.71625836455947 4.30880486271587 3.81740811153147 2.72167356612859 3.72447638820035 2.88030981376244 2.56952847732643 3.71840500257621 3.7197833412068 2.10515203137047 3.52148596639301 3.78188168100766 3.61202330743121 2.75338754711686 2.76861438772878 3.33152947209138 3.47726937681997 3.07099369771189 4.24383437804447 4.44446411820612 4.08078978159366 3.27916102635192 3.81169290411738 3.75387904989164 3.77087621874515 3.69880964146777 3.44846610380953 3.17990081583399 3.56165945850645 3.34841871582313 4.02703877077986 3.8795492301096 3.68297010409419 3.38273399341978 4.94543404388504 3.27797833934607
"C9orf163" 6.18069804782411 5.66042620180564 6.43550893709731 4.85367548419179 5.10491336065275 5.19708905789409 5.58249561139015 4.8934036412509 5.92351938126967 5.98532010768734 6.99595621903578 5.66200086645878 6.09284923780164 5.26895405155641 3.10297441657239 5.75924447859202 7.52653728817916 5.77799422628834 5.44415016490583 3.67880469643405 4.56256154819511 5.57556721117906 1.87942719889129 3.78234518240429 4.58631248658303 4.4925559139875 3.75170120323289 4.59556415445112 5.04779610642712 5.13526986617925 3.76331122412794 2.80088369203952 5.7671604550829 9.16271435786915 4.93297968176738 3.87863169252131
"AL109763.2" -0.693147180559945 3.38707094115529 2.05119292268382 -0.693147180559945 -0.693147180559945 2.16366081630996 -0.693147180559945 2.31475503495518 2.993616508636 2.65315717668317 1.61233413119344 -0.693147180559945 1.59197440669121 2.10383718229343 1.64327152233327 -0.693147180559945 -0.693147180559945 -0.693147180559945 2.00815158969635 1.21311671949929 2.2528543084842 2.39881332345684 -0.693147180559945 -0.687637945011972 -0.693147180559945 1.9846475790256 1.52696864064395 -0.693147180559945 2.21654160047693 1.36470522377329 1.66932916948495 -0.693147180559945 1.79062808306064 -0.693147180559945 2.1874987315567 2.11645707964244
"AC092415.1" 4.08383833911461 4.14904415720801 3.97656523197765 3.74793365401875 1.47617769426331 4.84643582158336 3.00960904881108 4.34059404893393 3.22957645116032 4.07414690121359 4.34393282969607 3.62830199834028 4.33709024306055 3.82298455327759 3.33808978065342 4.25288235493994 3.60455996502029 1.91118156999857 3.36219337837466 4.3550358170674 3.8550570416055 4.55668634229073 4.1166784456615 2.90567660353946 3.85302452856592 1.26834795918869 3.93503125645399 3.68925145730439 3.05826979559552 3.89781033992557 3.63702436457578 3.73831688093673 3.90487969154502 2.55625071325464 2.79672132313032 2.96078863278372
"FLVCR1-AS1" 8.19567952398485 8.67503391035608 8.85794723445253 9.80647534736632 9.09469572387873 8.22758624280087 6.49455016096196 8.78507327515451 6.36946725198195 8.16651429494945 6.43595948061297 6.86202501949807 9.75974285740569 8.77222391274858 6.38150983544412 7.95085698863164 9.02171442319541 7.77324614852706 6.73649010550799 8.39048419735022 10.3952373724408 6.62208823560744 8.6109258894093 7.84021892894902 9.13552354003401 7.98488267899445 7.3720962600139 9.17035194564333 7.16635089189248 5.68321305232898 9.83404744510833 5.88746942701948 8.25708968852814 9.28026213209341 10.3085175700395 7.81505946502567
"LINC01554" 8.97508447719638 8.97613865945599 4.85665123935506 2.30745943961492 1.30513147396503 4.88152371340984 1.33395224031277 4.60313976040391 2.52786703371976 6.88461239237441 2.2952466590608 5.49924959645863 1.40958091166208 1.51923574736319 0.87800405405389 3.69274787391997 -1.38629436111989 2.13730810128533 5.78310573990983 8.95888892418341 3.4565726872401 2.10003584855042 3.59030722597456 1.68258784318576 1.81834508966619 1.57445159313732 1.45217035312783 8.24780637587021 2.10997553217654 1.72929618860832 3.18055207358158 5.7545636642888 2.15063859953206 8.72999551260008 4.50281894460853 4.9993074419015
"CTC-301O7.4" 6.97738856714589 4.97678897425846 6.26065940443083 5.12947708292159 5.86361215452892 7.54874832081218 2.18999201129285 6.53881595774562 5.00318031342448 2.2607300884823 6.80596126978289 6.84356277516344 6.09740412494939 4.29457562350612 2.71943490989627 8.98583732232376 4.43082830544073 4.31000262313366 5.39877373835643 6.22321210134839 3.66732721521327 7.34478052795929 5.27301062153452 4.55848910066089 6.58706267708809 6.23515538845221 4.22803593096994 3.73031696584305 4.76890842230627 5.52458965469272 4.28157789932429 3.23695812710547 5.05880462662008 4.2304756732122 5.95563084909718 5.21795556417392
"LINC00176" 5.59723114431933 7.988899484378 9.39085693739307 9.41399973564181 6.85077491830382 6.14005059671381 2.65546365464252 4.57129453876548 2.54122764272595 2.82883876611513 5.2417088450208 6.82867849666746 7.04110881332282 6.48503795684644 5.69318375719038 4.09235807023144 9.16705012778253 7.51937296577984 9.49861103503115 4.56094983627238 7.85370294234461 6.20607856207185 8.72609315822891 5.33586101101962 8.25381264447241 5.6462582175387 5.73163912220545 7.03828636495152 7.94576772115517 5.34373495605939 8.3524724770417 4.9309843821416 6.11697022407586 6.43078541271682 8.56689507752035 6.92548223052688
"RP11-88G17.6" 1.60552426639233 2.65472663370835 2.55691928109081 2.57905779028498 2.5175661015852 1.83425274840385 -0.693147180559945 2.0932131415413 1.67622015279684 1.60788363591382 2.19517246632472 2.53736242241524 2.44817062649352 2.26704877010925 2.40277464317931 2.97282348049354 0.975205831271336 2.33979458445206 2.43058931018028 2.48120493359597 2.43848975517782 1.98266588887531 2.09493664569007 2.42770384583084 1.94404842756111 1.47864153382249 2.23824758482316 2.47350765952346 2.2908038808689 1.30246306223325 2.53905794543547 1.27716338183428 1.93324945502264 2.18161903313599 2.50295864137942 1.40121574483768
"SNHG11" 18.1972182753228 23.6635817887871 13.493894365718 18.8458368961151 17.8255898382301 21.5251628378572 26.7566531989241 18.6361647492814 18.2446612837259 20.1357332701013 15.3407690334903 21.4058140054428 14.663283627827 11.6910708161713 20.6003914898437 10.7682161426932 33.2342191081379 26.7545101322125 14.13396764185 9.54890048856186 23.5278643341712 27.0538978907977 12.3735391544501 22.1628714182897 21.1572312556133 28.5019864281836 24.7103032912872 21.8599510869506 15.0528556277522 14.8681933470998 18.340268201481 18.0557743152396 19.3428322003411 18.4324056455029 28.4724547053552 19.3234624120007
"MLLT4-AS1" 4.43519597828602 2.56592080102117 5.51675468827382 4.86460933764708 1.80873064042882 4.86608828546995 4.71495168941742 5.13225783330914 5.49596249829289 5.28999570385477 5.54818101913622 4.55562867086697 5.81776382937096 6.04978283583402 3.88606723520262 4.84253682781663 4.33439251482044 5.40700068906921 5.67760732705083 4.80841705621842 4.49288467959258 4.87388866903789 5.26186233050143 3.44847879366807 3.82045479220391 4.83343715440183 5.4040093709272 4.1825801786384 4.26152389933007 5.28008360340352 4.45861911080993 4.51088085899904 4.92879601680367 5.42634245844149 4.66641392366189 3.88450794510123
"TP53TG1" 19.1036150081028 22.5585546114987 21.9393746613277 20.1264464072145 21.6102132401825 23.6485184153174 22.3819048530771 22.6342953854314 22.0108429248875 19.0920274117512 18.372188231439 18.5127501753541 17.7102771128984 17.7289921385435 22.9628181805728 17.5446429415307 28.7432247847421 21.2877510491028 21.5440575081104 20.5854534480504 22.0092557997716 23.188085516916 19.0319040939113 22.3478188799919 18.5965119826381 25.0364645677486 25.2828553970933 21.7788875202199 23.3396010752505 21.5457892572068 17.6765730302275 17.2851590731382 19.3887846963689 22.8978983273167 27.073896089302 18.0055122833056
"AC079610.2" 3.99518947030052 4.12796507547301 4.20171681264771 4.86732452208615 5.28981001386056 4.38078050571744 3.70057062188471 4.1750421417256 4.34932666085374 3.97218428824989 4.36488118539365 3.99430737493034 4.18543072632755 3.87435780399451 4.04693772532582 4.11762380382691 3.27595695488326 3.87301070230245 4.7190116988109 4.40781572789731 3.97478009557148 4.5120514784273 4.50546869236337 4.19992636356318 5.03756771750029 3.87777946793579 3.87874995303926 4.26437121449913 4.28763887263762 4.12749553290399 4.42083557441096 4.25356225027606 3.8826820663654 4.0466519826723 4.48131385650033 3.98627809613826
"CH17-340M24.3" 4.60632544436624 6.05019498236215 4.80621701647005 4.60078694560532 5.46053695644285 4.79446948111509 5.75342717421551 4.30405066320152 4.77089321893657 5.01024462840379 4.6945176883858 5.15248510784486 4.90468988341215 4.92914626980194 5.31518356494858 5.22821846933204 6.42462656390718 5.0645353442442 6.23216365904464 4.42087380329638 5.57171663002682 4.99089852286422 4.26654620559418 5.22422636891882 5.44549643225007 5.23522123389889 5.36796398568766 5.73348784700028 5.21969674032553 4.98002383510288 5.23925463415273 4.69551041756689 5.01124916393858 4.83218715850068 5.25043339449166 5.70084772789659
"MIRLET7BHG" 8.24124463169659 9.09447037696902 12.0080598692164 10.8524517807382 7.53700838495768 10.1028959085751 7.86589748132168 7.37579570381225 9.21159819195629 5.37196558992518 7.36426591388856 5.75329346936587 10.1219386524932 10.5811490857 13.5476041480897 9.61491739194242 10.9488969794801 9.95091506746679 8.5196491251257 10.5673018407858 7.67438148479964 5.64518346709212 11.7940321388234 12.0992854489929 9.43101591508915 9.98835991673151 6.63297803110316 9.61410945515461 8.27956384238338 9.53356039785807 7.23330885862883 7.87150715046431 9.76711083605588 8.5222816468662 11.3664235286833 8.42083680276193
"RP11-560A15.3" 3.26843705343295 2.23930086273038 1.73413974836778 2.32145732589469 2.55256948477006 1.64351625590713 1.75802554742008 2.16747648051083 2.09729951643623 1.59765182573558 2.30271123726804 2.02610321062595 2.1375437805395 0.96255617892261 -0.693147180559945 2.4989184795676 2.79798938459214 2.38126065033694 2.15902960172123 2.09085541060282 1.84767675156379 1.87942875252122 2.12502006767998 1.27104723646072 1.47827045656848 1.25137654515745 1.96027622657929 2.20833531542185 1.810039753614 0.732602314497176 1.84137582733627 2.23256818616247 2.21864891904305 1.83655693445586 2.64124073565369 1.60623102952513
"RP11-498P14.5" 2.99267850671995 2.49475220249551 2.53575511122214 3.09580050362366 3.33131135940072 1.61238694884445 2.11312260211562 2.26882185569475 2.89576456064979 2.8535834643836 3.65664282027472 2.3120408693681 2.5974180632982 2.76874759856821 2.33946811345963 3.55340133511615 3.77022929672505 1.59775569648239 2.27996030631981 3.09647020895761 1.49721807697083 3.22666858706987 2.43061851365178 2.99590059101388 2.8390040429832 3.41983560988048 1.96012605912888 2.70226950880985 2.20253135628941 2.66495141885128 2.73720912300388 2.59614576485244 2.46734872026513 4.23563891887372 2.57126570496911 2.23344156782049
"LINC01562" 3.68400427884147 3.69438410355167 3.78433028601671 3.99716501352923 3.7888677333023 3.49903955224782 3.29977916462994 3.42918265027597 3.50469750727726 3.11198444238831 3.73003588891915 3.59071905138344 3.99041974249039 4.00967909745728 3.47937556886386 3.94064029017215 2.74268577926591 3.6957493231953 4.09124340346025 4.13331406585296 4.12234113526772 3.60229523511057 3.81965681652639 3.29470388655151 3.86409626857787 3.35934125878065 3.22546069126017 3.66278784806416 3.67943742228815 3.4790451320673 3.8956101883942 3.67805497030814 3.7245175780074 3.70895667903942 3.71795099455157 3.16704122793599
"KANTR" 5.65640091210427 9.1929416356613 4.71091137675234 6.30045948879703 5.00383273480363 5.67575177460025 3.74333775771469 5.3935062508341 6.45930799416157 4.10307349753102 8.74376188733005 5.202032976047 5.68078688422467 5.23177096104041 5.41702527531295 8.83836158358842 2.68903239105302 3.78262533956799 5.6118331531227 4.96429790128555 6.76171138988029 5.24850939601854 5.0845153035352 4.19098459081052 5.07432809640592 2.09825579522159 4.15746495109694 3.83637096929094 4.39368810329618 4.74206060023013 5.62496838650864 9.11202138135651 5.84050564675479 8.60836926024444 5.00480207342535 4.95310758657972
"RP11-370F5.4" 2.72335579722481 2.14388412856373 1.23191320296903 1.7853037922889 3.06834334822949 2.73386136789838 1.01564140131685 1.72976140862368 1.75108812413873 -0.693147180559945 2.61846968819494 2.05238915740797 2.35848643302885 -0.693147180559945 2.15392201549591 1.2837909620842 -0.693147180559945 2.28457463641042 0.532068665185029 -0.693147180559945 2.40722200271651 0.721233930086903 1.03216953308678 0.889110204687189 2.51920974831042 1.87918933099587 1.3601941313794 1.73000553925427 1.00480876372634 0.624415691277808 1.66926606789878 1.85372266934732 1.38740808852293 1.82754647594654 1.48117789773288 2.13604746602857
"LINC01317" 1.85012931135142 2.01318949715491 2.08200892993397 2.6158963384958 2.68581569758564 2.32027077333945 3.15540783046247 2.78045260991543 2.84809134319057 -0.693147180559945 2.53428020808018 2.57597471315611 2.71890767858661 2.80771932234519 1.76469861409474 2.56624346812991 1.69173285918195 2.52811986726575 1.87927167828795 2.2941055945966 2.82719087095673 1.10727030615545 2.41873038795097 2.02716518041948 3.20253962754313 0.843526248683027 1.42940596517628 2.27640715202651 2.4581641215753 1.5952330537674 2.26627368573403 2.03205121257038 2.97003602845498 0.968728537877792 1.40653131823734 2.55512028432202
"RP5-832C2.5" 4.21899935827681 3.85871298474457 4.01404697461269 4.11284936883768 4.36520853329699 3.97197769896856 3.67233740010067 3.80071210489569 4.42440547371774 4.13019002240608 4.18164016068378 4.31294674146292 3.82335788904992 4.14232968773567 3.73453422318784 3.77626393257914 4.02997056889212 4.2807827918107 4.31042312430134 4.34396196899245 4.44213271565417 4.29627448883553 3.74000029330215 3.75503940590613 3.91256366361179 3.38611191753901 3.67914029727449 3.82178606349478 3.81630922179774 3.29193027400624 4.35312337257027 4.19156788642367 4.02654797438697 4.23002934525619 3.66070038767025 3.47828946026652
"RP11-571E6.3" 2.34717618538651 -0.693147180559945 1.76397413858528 2.73736377365464 2.91106686432089 2.11420572663236 -0.693147180559945 2.20769566149472 -0.693147180559945 0.785775162885154 2.59156300567607 2.39760175380735 2.12793329394451 2.7551457309404 -0.286924191342545 1.3419675687375 1.34141100500044 2.09110747800604 2.61915049526078 1.83765337139854 2.51433979877779 2.24416995609373 1.27912391141948 2.31115090859256 2.71231294225608 1.41189161689809 1.93162779179946 1.78322601683849 2.18949345521883 1.18838692907981 2.0422172714858 1.60258585039259 2.2683379854754 0.389878054990779 1.59357329705307 1.76243202314422
"RP11-163F15.1" 2.90533372815724 2.550460803216 2.56676138990464 2.69578717916179 2.95168828747069 2.58239430465281 3.36730292035668 1.87802092672012 1.7856415139595 1.73391970803071 3.08085366186162 2.28289508237402 1.64158434691731 4.77498289292733 3.0236254254996 2.57924764439648 4.49944422866831 2.24148266186388 2.72615405695222 3.37819614478697 2.14112653616453 1.89337677602409 2.56638868894389 3.87424850228911 3.08561790615951 4.1353988430278 1.99811105142179 2.19985720059854 1.74963823925452 1.68059215929188 1.88792169785522 1.93368202689134 1.63557091425585 2.39658556741277 2.50142152436104 1.84107053149355
"LINC00311" 2.8773881186304 2.589051882874 2.51269586601987 2.22140996612657 2.77283842197964 2.23859958349042 2.13708112408704 2.72376091526156 1.4961940735286 2.28395181630975 2.72979793391165 2.29695640978556 2.33431694593707 2.09398266270996 2.81666756143302 2.32235579109327 3.16165861087489 2.35201681899519 3.06064152242699 2.28032991030853 1.73307823110604 2.4376598105789 3.1487013730206 2.78416313615184 2.81196080851612 2.94839567348423 2.69140013710932 2.58835197812303 2.48339310301584 2.49213424436788 2.52047732985951 1.85685841610272 1.78067339301549 2.08797075561807 2.69211650533736 2.3136972206222
"SNHG20" 5.75240526318955 7.69811458775315 7.03263850907875 9.08158649428179 9.79236928952937 8.59621448558616 6.71920761197183 3.05810836033848 7.57252839264126 6.98948215004943 7.44818356679179 7.09666714130403 4.1810391919659 7.33286357529726 7.17283083135374 7.60431234163309 10.0627426975123 9.13343463985635 8.07206357728511 6.961293907573 7.29982105309527 5.38717024119664 3.15309972412785 6.14358632918828 7.43414599145159 8.98030639252596 7.08023038489404 6.86133106272324 7.78936648855858 5.78065277530831 7.65400834477466 6.62608674826465 7.22064696556459 9.62013702652869 9.27796087714503 3.23423584497194
"RP13-259N13.2" -0.693147180559945 2.66777479194992 1.55822314740629 2.72394984037339 3.28097304000199 -0.591944982302683 1.54790426158098 2.4979670820899 2.35373654829825 1.48277952908907 2.06615254350014 2.60184841159914 2.47034818636775 2.05123659339056 2.09393204322649 1.86716720356336 2.35238794002052 1.21014834742911 2.12799712318114 2.13364156699596 2.55226363346713 1.73960080624921 2.79492217713961 2.35421859546198 1.27414333340798 0.974666922993026 1.78063193040375 2.01582701118375 1.5628131440996 1.62089810761484 1.96595955993483 1.49040740323991 2.2572711148675 2.43962136354626 2.53437233099136 1.79745756268469
"AC144450.2" 3.40038418282333 3.88590138111329 3.54168846927138 3.67497450399838 2.70594103288654 3.21327446181036 3.37449360133309 3.15042093221835 2.91862377149183 3.31163107877552 3.23988255948205 3.26582041886105 3.11427357663843 2.27831429580498 3.16528087830088 3.69721592486438 3.19071966421638 3.11485591218432 3.28601929870048 3.49640476252095 3.52078306413235 2.91161178602214 3.32630608604487 2.06314296011954 3.2180306057035 3.07869143358461 2.9578256942232 2.8056231006845 2.69100158153905 2.42195781278782 3.58941229638289 3.37141140079119 3.20927850947669 2.72331373968946 3.58459118027525 3.14457035160953
