"TCGA-YZ-A985-01" "TCGA-YZ-A980-01" "TCGA-YZ-A982-01" "TCGA-WC-AA9E-01" "TCGA-WC-A884-01" "TCGA-WC-A881-01" "TCGA-WC-A87W-01" "TCGA-WC-A885-01" "TCGA-V4-A9EK-01" "TCGA-V4-A9EA-01" "TCGA-V4-A9F2-01" "TCGA-V4-A9E5-01" "TCGA-V4-A9F1-01" "TCGA-V4-A9F0-01" "TCGA-VD-A8KM-01" "TCGA-VD-A8KG-01" "TCGA-VD-A8KE-01" "TCGA-VD-A8K7-01" "TCGA-V4-A9EJ-01" "TCGA-V4-A9EZ-01" "TCGA-VD-AA8N-01" "TCGA-VD-A8K8-01" "TCGA-V4-A9F7-01" "TCGA-V4-A9EH-01" "TCGA-V4-A9EI-01" "TCGA-V4-A9EF-01" "TCGA-V4-A9E9-01" "TCGA-V4-A9EC-01" "TCGA-VD-AA8T-01" "TCGA-WC-A87T-01" "TCGA-VD-AA8S-01" "TCGA-VD-AA8R-01" "TCGA-VD-AA8M-01" "TCGA-VD-A8KH-01" "TCGA-VD-A8KN-01" "TCGA-VD-A8K9-01" "TCGA-VD-A8KF-01" "TCGA-VD-A8KA-01" "TCGA-V4-A9F3-01" "TCGA-VD-AA8O-01" "TCGA-VD-A8KI-01" "TCGA-VD-A8KJ-01" "TCGA-V4-A9E7-01" "TCGA-V4-A9E8-01" "TCGA-V4-A9ED-01" "TCGA-V3-A9ZY-01" "TCGA-V4-A9EE-01" "TCGA-V3-A9ZX-01" "TCGA-RZ-AB0B-01" "TCGA-WC-A88A-01" "TCGA-WC-A880-01" "TCGA-WC-AA9A-01" "TCGA-WC-A87Y-01" "TCGA-VD-AA8Q-01" "TCGA-VD-AA8P-01" "TCGA-VD-A8KL-01" "TCGA-VD-A8KK-01" "TCGA-VD-A8KD-01" "TCGA-VD-A8KB-01" "TCGA-V4-A9F4-01" "TCGA-V4-A9F5-01" "TCGA-V4-A9F8-01" "TCGA-WC-A888-01" "TCGA-WC-A87U-01" "TCGA-WC-A882-01" "TCGA-WC-A883-01" "TCGA-YZ-A984-01" "TCGA-V4-A9ES-01" "TCGA-V4-A9ET-01" "TCGA-V4-A9EQ-01" "TCGA-V4-A9EW-01" "TCGA-YZ-A983-01" "TCGA-VD-A8KO-01" "TCGA-V4-A9EO-01" "TCGA-V4-A9EX-01" "TCGA-V4-A9EL-01" "TCGA-V4-A9EV-01" "TCGA-V4-A9EY-01" "TCGA-V4-A9EU-01" "TCGA-V4-A9EM-01"
"LINC00471" 1.00254636169751 3.0286679090342 2.47870811555186 2.51513278160329 2.79423665175778 3.00989272359104 3.2357104691831 1.59840714120952 3.0424946251231 2.97724330956225 2.60741396848975 1.28339626158816 2.27962555035249 0.73190449928738 2.76057578203841 2.90557978011611 2.57359369568466 3.70514100864094 2.97258359256855 2.00958319035135 1.41009354999174 3.03076135552828 3.32629202418242 1.4256709510837 1.88343716599869 2.45223507339996 2.17586392454407 3.09063662520006 2.29618198646501 3.21059635143062 2.94885998868646 1.53510823165325 2.48813268808971 2.32533174114598 1.70404858367841 2.18003679979114 3.62793939779789 2.62470194593207 2.8904144486749 2.91077080313798 1.93496372532103 3.19577944902121 2.77363676224006 2.56065733118054 2.95908896040185 2.73340154750845 2.4563370754741 2.5991963614013 2.40867517090458 2.53543996195453 3.43923896548342 2.23807049614771 2.18440038420314 2.35670228495173 2.53276829929669 2.82055613638478 2.68709560694639 2.08688511823968 2.94600965733465 2.83810559977787 2.63085441826449 2.20352330090045 2.652056320372 3.07732128779011 2.81254634969167 2.76019074673214 2.76687118593518 2.99242873761223 2.17223599206016 2.34689896457496 3.05174122989389 3.07292414025176 3.53605105786521 3.05451692035313 2.88347972440271 2.73269990228103 2.70455771661053 2.13794052839853 2.84522299426417 2.8653875111012
"LINC00670" 1.01067463810464 3.23825117790184 3.39538754661518 3.88225590296718 2.96545209466269 3.66704926025533 4.3281663205153 2.82894568970825 4.09302698496408 2.51618881211212 2.55662822575988 2.60765943124362 3.31272122231474 2.41849283142869 2.96210826242434 2.16814007453866 3.25925449374393 4.28730791641036 3.25284886661258 2.34237171513025 2.70210545652375 3.01596343494978 4.2317740587219 3.3980384209945 2.69652763365113 1.73655368385362 1.65325793644051 2.22663182155741 3.83066693585448 4.85786121468268 3.06614920619771 3.5737938213967 2.80425449231411 3.01765093395838 3.16243292842062 3.40573563632698 3.8834938592397 3.57049092013446 3.4602468256751 1.99329643406612 1.61111215207746 3.38476723146161 2.84633689350458 2.18080035378653 2.70010752340659 2.91373137962069 3.87193973257274 2.92985337709438 3.01740251971225 2.28391768424134 3.2919757850788 3.17498195724674 3.61143168769654 3.15500291880207 1.790805814096 1.92057233005352 3.00301574658216 3.75132661325457 3.45882383220948 3.3579201423077 2.12473886836401 2.53818142921689 2.63069422695954 3.80026275722525 2.14721759475404 2.90585316423183 2.88357758360012 3.47350833942651 2.54536146087103 2.218948963575 3.53531431440101 3.17011737511187 4.02386493592829 3.23144000423419 3.32353309875153 3.26129363183453 3.81514114443174 2.11918952073318 3.97305234517691 2.50786985310643
"EIF3J-AS1" 12.6396654244418 16.4316502088256 12.5813616301417 15.6686097340004 15.6983393797045 11.1189415375404 12.3322987471157 12.8233856077174 16.2303581447481 6.57362694289704 9.58819077625665 10.1381380441153 14.7168690313186 15.1353618832116 10.7009874867103 13.6153995269356 17.141153515207 18.7595091534232 15.4580326016748 9.75119386278167 11.1160483822931 12.1417199773299 17.5055306142916 16.4547958070157 11.9032719082892 14.5561260952281 7.87813572145497 11.4518326876399 17.0074942823208 13.5283918467466 12.3109211272292 17.8526437760654 14.1247094868348 15.4121337247846 13.1936155485176 12.4435576957436 17.1942814342775 15.7639198982813 15.6960586029496 10.303746352696 11.1631991600745 12.3814146109954 12.5630268964024 9.21120699399943 14.2101616569771 11.6670755609395 15.8184804699884 11.3343302217798 14.6240435689967 11.6786876039704 15.7057985181323 15.2061517645794 15.2064848460972 8.26596653176086 11.865050545229 10.604672866179 11.1368665162864 16.8373131491635 12.6560578320286 14.6397958041238 14.73366074148 15.7477359158418 12.3362007632576 14.993008415265 9.93406231947537 11.9389424994134 14.6569201236315 13.8152444836326 13.8789425806501 11.1894910761294 17.6034139683688 16.7325899441476 19.0405050715055 17.7635632121339 12.1007277693346 13.3935438416348 15.335957737972 7.93472482993471 12.9737535451383 15.4151412350162
"LINC00324" 3.3803785772687 3.86337597056435 2.82028997913459 4.59923809480343 4.13350583107753 4.86439257124283 3.45196769133605 3.74681945682021 2.6489500398965 3.76752307762012 3.65349963262881 3.1677994352245 3.38106963913376 4.32333971911596 4.81569184587339 4.05870745840854 2.75887252373388 3.46243460801738 4.72122804320652 3.56021064612991 4.42075790813857 3.77234586946726 3.61297161808532 3.85650246431388 4.01256810188948 3.56811669631807 3.86216092609352 3.77963373522943 3.43498975497984 3.64126135524557 3.71470963973614 3.15499953040226 3.55762052335328 3.02659745896807 3.53166588990581 4.91296659938179 3.53584037521039 2.95022966714735 4.30388950127841 4.26604747542719 3.92582983978642 4.01729698032133 3.98967542648609 4.24054169886818 3.30618881252499 3.25972839215231 4.41053123844585 4.27897508133199 3.04030333542065 4.57718771211753 3.93420529374084 3.91492291128003 3.08332154013251 2.83463525384323 2.42952235764062 4.32029051023429 3.47862033185948 4.36426716995352 4.73482890377311 4.46980653320959 4.1542051462652 3.91345964853631 4.22287311594146 2.92383392145349 2.75500846260544 3.11377976065066 3.13556731690088 3.93728415056174 3.5013712777903 2.84135660421327 3.90253529713146 4.68042100666108 3.69484348141388 3.42650780441306 3.03563696455396 4.64262496079136 4.51995321736216 3.17693503919412 3.08476864663136 2.50096677142329
"AP003774.4" 1.60179081436805 3.12041218427373 2.33875653649603 0.989839175229797 2.97979868577755 1.65671451095833 2.38369851332919 1.50168879793185 2.52588203510801 2.84115567249535 2.72000815700204 -0.693147180559945 2.13540521995915 2.20176587295135 3.05431853526429 1.27870036384024 3.26470571932568 1.50573727161772 2.27501604052315 1.09073863255276 1.45962367194086 3.10774451956215 3.09390579588209 3.71733465091715 1.70127249828097 1.96301714183617 2.06626382126311 1.28297453214577 2.41057940262198 2.90252615070038 1.96459063774121 2.70606565693203 2.84504328837108 3.17673686702333 2.68422595647661 1.87574765594044 2.35552019708729 2.11220731593728 3.20425855786778 1.47393331655149 1.40797539090035 1.2171563016372 2.0557511527861 2.99562128011551 2.13697863360185 2.84048541908267 2.65818454334043 2.26392654247497 3.00201727083173 1.01277376713197 2.30781750213176 2.21878832181482 3.27593545630487 2.99292015617461 2.32908020470209 0.742235259563219 1.46646566846266 3.09082148526234 1.66229419181381 1.90210063577256 1.948723679589 2.52297502609904 2.69712719201796 2.83032116792134 1.71806352850533 2.45779281692196 2.51388073837316 2.17627828169068 0.640390048714655 1.43910018429582 2.00791499318995 3.62677071981529 2.47598023605284 1.73427859341993 2.55631276938534 2.54121393389996 3.60232402262308 3.46182450376492 2.04458872085427 2.40978022707722
"C9orf106" -0.693147180559945 1.88098669533026 1.32868190215983 1.41562806672852 0.362809786777932 1.48514121166269 2.42036039945647 0.924885177462283 2.06018935467657 2.55028030432241 1.2772008950678 -0.693147180559945 1.99199665312541 1.2757965115238 1.85705144015593 1.27164333670657 1.66305514597018 2.08501885514455 1.63905014067522 -0.693147180559945 -0.693147180559945 1.34880050848261 2.0248915139301 1.16621160441224 2.54326529733968 0.891951447859326 0.645693925377827 1.3090064001413 1.95514701165814 2.18114636325582 1.92526717705296 0.77480732713903 0.601958600896122 3.32535298832547 1.47310432706344 1.77861556718778 2.16331354172068 0.258904887054149 2.12162879987503 -0.693147180559945 1.36721781714355 1.57927439642642 2.07947669583998 0.82871521223237 1.52458379702445 1.49040883622153 2.91529641667733 0.917666571136343 2.75898174249463 0.508538903860812 1.68534280632654 1.9450174658385 2.04060210026313 -0.693147180559945 1.59149770154465 -0.693147180559945 1.12557700829559 1.86915437313342 2.10375772057083 1.31492411029614 1.70261321466194 1.74945746080474 1.91118412191202 1.54251140659905 1.12122448201132 3.07776065232702 0.86218558418906 2.51875714858229 0.63183743635853 0.535874700538709 1.89176640646132 2.06724010197601 1.79427618291537 1.90949432584815 2.40420109316871 2.00162925108485 1.39617738999401 -0.693147180559945 3.12033605625774 1.31799453503637
"RP11-290F5.2" 1.64637915792316 1.07843885030095 2.18781995439052 2.20004003655474 1.94139241456793 2.58431125644864 1.98901241312094 1.57843327269466 2.65271027835572 2.03526130219681 1.31969672352216 1.28307426186989 1.75411382457456 0.374658840948225 2.64491926279848 2.51439421690392 1.67376762543936 2.43121222820053 0.237558398326186 1.29066480022002 -0.693147180559945 1.83390618562124 2.69114534627209 2.3857058445259 1.21069243123953 1.32309774959424 1.25743842389614 0.899307500877026 2.28021413968638 2.38482406861812 1.28619066722647 0.3016870458759 1.72684890470638 1.50299088191836 1.88117962579569 2.08884112852602 0.85452861586991 1.91144519243199 2.20606046222616 2.13018044309324 1.16598646925043 1.57251154834338 1.48057164318786 0.848294105194078 -0.693147180559945 1.50032054596585 1.20217580970214 2.51496956124008 1.94071289111281 2.1027909799218 1.06202329390065 1.57355104579034 2.5997803995146 2.08825552647269 1.33165476289283 1.23661577327173 1.7281753550856 2.13228064932111 1.70019253507205 1.12645714675705 1.637580223654 1.88768016347174 1.63600221053808 2.45192557344894 -0.693147180559945 2.7488591983461 0.802596472976575 0.987889348867554 1.19403266374901 1.65898972463247 1.85192228193582 2.05014217165209 2.06557603800278 1.2435816531695 1.43238119064924 1.90788462390292 2.10438299310819 1.13402104564757 2.7822362580139 2.07342429515209
"FLJ40194" 1.44005408609767 2.29678793659833 2.05078896728496 2.47731868966124 1.47934968188711 2.09988723713995 2.76902160556931 2.1934910704397 2.22271198867858 1.9049806900973 2.31653441742679 1.79438001535065 2.21220264804274 1.50058603650432 1.90192373839446 1.34114256660613 1.85447851441715 2.21221498683919 1.52921218448773 1.73126169655301 -0.693147180559945 1.50758927802165 2.37406303325725 1.41294751911566 2.00050003281912 -0.693147180559945 0.645043510600858 1.00165706492052 2.62447955312476 2.95938763028043 1.5851726207739 0.823596174300545 1.80700432408129 2.59520170226914 1.74000120444215 1.24547122630597 1.80164718916229 2.05061672572909 2.64539101301413 1.49466305552761 2.26211837271942 1.05939298293631 1.98346660862585 0.982050764730079 1.99002963248024 1.24425772626002 1.94502508610894 1.36974517882369 1.67500778330279 2.28366190625472 1.603540168614 2.38968208154253 2.43831980817857 1.16843118903983 1.00994825510364 1.2890674305369 1.81222623244791 1.64875828044304 1.6446136999046 1.36659264258365 1.68184962220478 1.95493672461346 1.95192525568242 2.03814432485715 -0.693147180559945 2.30157305228628 1.53185011784384 2.24402750753409 1.22973167351116 2.14541405034249 2.12437281289547 1.39786626693785 1.79848956547768 1.95845056989913 1.82110033433618 2.30989467959867 2.60738190490459 1.16591216321977 2.16946455776252 0.930269096261396
"RP11-651P23.5" 2.45173070762506 2.23081272234691 2.32913254903261 1.51221215126212 1.91366566845947 1.54510156350978 1.65842937070081 2.44370562607242 1.45252717626568 2.03192943921868 1.92986369662001 2.36248162737908 1.78293267211166 1.76693185823287 1.84704904284502 2.18418139590953 1.89161644406725 1.68928268743445 1.88070780703431 2.40839223696646 2.91611588039494 2.03648942113893 2.26970910880782 0.637896499764363 1.70124900819926 2.34074438339639 2.00441748180552 2.10804627420727 2.747526550756 1.94235954923489 1.28619066722647 1.32946041018852 2.37451640347696 1.43738138552477 1.76095548727283 0.945062944775013 2.00235567196365 1.77968966924244 2.40380915958011 1.93598446151613 1.8045500868816 2.03636490048928 2.10981334717711 2.55527394633763 2.24357629503023 1.20751566639769 1.50926394529599 1.96541554293393 1.7796532559611 1.81228896517136 1.74726126708704 1.27713190080576 1.78106626774405 1.05103087666638 1.68668913438271 1.849972567818 2.31023159936044 1.98414518337499 2.21579231094316 1.26109847057383 2.07133985846984 1.99299835017728 2.26479225669513 1.8346706848826 -0.693147180559945 1.78702225012789 1.73918389762784 2.22857643596779 1.988470448759 1.76858888406643 1.61455448473498 1.67410694905836 1.73810978844674 1.06113821609367 0.379786494200383 1.67688007389003 2.03052529247517 1.74331451318535 1.65327791387787 0.534830219279081
"TTTY14" 1.05349542530822 1.90366610786721 0.866327210186978 1.60571689122195 0.855196986094585 1.4662603324114 2.29302533267309 1.30974327472233 1.93160197808485 2.23691977453262 1.99008696105724 -0.693147180559945 1.86589425980367 2.73922290040006 2.74855248537162 1.13112351671139 2.29964261489096 4.83140839637381 2.85857232544741 1.76703494098753 1.58093931386589 0.888171804846554 2.00907252898611 1.29740615859572 1.81985212617586 2.66741123010906 2.25395610272509 1.31251063483138 1.77465930171379 5.10902604897136 2.13756771570506 1.89204446203182 -0.693147180559945 4.10352119590457 1.16956980581136 1.69717589335968 2.30650487729096 3.10412954314158 2.34396678945408 1.42018009378947 2.02841393954135 1.63648544612092 1.85153668553654 1.68988661390803 2.3324430017501 1.6231127639236 1.91683682371105 2.14936480546536 1.17035409348141 1.37393902962895 2.35636613730171 2.0081851262666 3.35165257488361 1.89793142924602 0.520534826304896 1.32612802958886 3.55949457272359 2.20981425145278 2.19591663386138 2.88352955131867 1.54734551398571 2.01569168009861 1.8540753868129 4.24324701560386 1.8424724739834 1.74871024971504 -0.693147180559945 1.88816594268357 2.40604721488573 0.636839872283635 1.65886320114286 1.54517560239431 3.75398107793076 2.8568380595809 2.02813315998894 1.8822273734102 1.82121202525125 -0.693147180559945 2.28662571961407 2.43486817406169
"LINC01547" 8.31350525316437 9.21426657295817 10.8603383747026 7.84517292980637 10.8509362533355 9.39884994248167 8.77170881078212 9.82140494008504 8.98881126902813 9.79804859201848 10.2860148264931 9.0178525649379 9.06993184568344 8.91533163387374 10.9011913734677 11.676047478456 9.77548432206403 8.0680634872788 9.08044675512083 10.1517383321117 9.91455477897366 8.06478914140901 8.81654131572262 9.57929601675696 8.97949917937901 9.04350759546536 10.5010323002586 9.004506934164 8.16590189569283 9.08676037953529 10.27131093673 9.99780494583816 9.85197975804079 7.62088163116815 8.79586773669087 9.27546945622704 7.67738915976666 8.82868026989005 8.48708747716817 11.311006377043 10.1447480857558 8.89408029948152 10.3296734897884 11.1184710650635 9.78517375208155 10.0920840576174 7.91287107045997 9.46131034054916 8.99832136642302 10.0851168190392 9.98358601233883 8.23065194233231 9.24094321869942 10.3527973882804 10.0795887887911 10.2117835194096 9.36892405013516 8.27484531548195 9.09438219432822 7.48981819286388 10.5901778135188 9.96277251534196 9.42041885995747 9.27779923516129 8.70435681580933 10.4740086367238 9.34238116759145 6.69634402644255 10.1938179279817 10.6681667826834 8.13511072518315 8.93203935079387 8.73493726513189 8.86464663756081 9.17002197398613 8.62455527536203 8.49062324423279 11.8708683885845 8.86173522113947 8.58569009550744
"LINC00152" 2.01723963628506 8.40433810388575 1.76602969074387 4.85337566770917 8.20357335078392 3.77399663266218 3.53091176113649 2.26734704526481 5.00974983246689 3.99422464282057 5.78068145059457 6.56914377244817 9.81120566607667 7.36942808080492 10.8335331142343 4.24485010666326 4.61351442750111 3.46691688963068 2.5248193087308 6.80022501954985 10.1582930633587 8.73078501651758 4.11350033365163 6.14261336632102 11.1357130533259 6.33028044551978 3.48540725352754 4.60971867561192 4.91201760924502 1.14682861321245 3.63057412983134 1.73783619621056 3.9875692259512 6.52502082716276 7.76356003702983 4.46409659637617 7.46495795654983 4.8219453016356 10.360145372028 9.09960343160184 8.283955670304 6.25137419699902 6.93908857466812 7.29348896449899 6.3512225119709 5.06460126669168 11.2801057104586 9.7538608180261 9.78403639918891 7.27880669962899 3.9049762813288 5.9161011510853 10.768970480939 5.53763143000105 5.00821541504675 5.37973006055919 7.38456704736755 8.09507107022545 4.30374712204618 5.60447511246402 7.08460607015775 8.03279693703479 8.97696256485909 5.32892303836416 7.71710512513911 9.54539165327501 3.89251347725146 6.14210345986025 0.846068068152221 8.63317580696505 7.40326712690328 4.24709988834349 3.07769578653547 5.72502322093993 9.57417396477924 10.6259078829807 10.0908598765584 2.29052990683308 9.92812051470606 7.94966932321567
"LINC00482" 5.31602472173627 4.03029615556289 5.82901676805288 7.50078848120128 6.4511463387223 9.21074991790844 5.10835685770121 8.26458226029428 8.43834982913848 6.9338424555583 4.29421908726028 4.10495226350745 4.31715671696665 5.30279740620445 5.27366415455804 4.35547761817664 7.48140724874833 8.02958038377363 8.59430592226168 5.05166431724929 3.42744968637575 5.938003526177 7.59630735905291 2.79248435881511 5.88588478449638 4.49938596824438 8.04046343784647 5.21909995980236 8.9307952810793 8.25056871066081 5.35695354160243 4.48650190037031 4.82006690252684 5.15525205828599 6.77520207243979 8.23217692278665 6.89054046590942 7.99925477760134 6.58042043953176 2.86865614026536 6.02342243309679 6.78055151081078 5.13746665922022 4.26216273617935 5.66674332546593 3.05577537466086 8.88407644517955 6.42227271389002 6.09839546820819 3.4217196939564 6.970132814693 7.58520457197974 5.12351325884576 1.81669535420328 2.06627294995621 5.61397343071117 6.30949224180713 5.85990399120189 9.01076432558461 5.56776917931516 5.01724121825102 4.97102743513192 4.72328006461098 6.1651183469321 9.26121320338353 7.47579077730617 3.34890482621678 6.60157422378104 5.96287158095884 6.08678652231484 7.71235203288556 7.14792911932931 6.74874464603946 4.5706830850302 5.84556041147747 6.81240099010816 6.48178900088209 5.97425447315266 7.60202028735209 7.48621810823273
"C11orf72" 4.98608145976018 5.44803067930837 8.85915956028137 6.20357048956247 7.94113858066112 6.03589139143217 5.49623369716933 10.662860826673 9.0465738074875 7.51836306572953 8.95068737991187 8.32040910668091 5.69528576938219 5.42954365809308 7.134865157551 7.17818540252504 5.53210738323357 5.66487881837372 10.9047620777618 7.83182345975802 5.36963738003488 5.81073632211833 5.94121975157332 5.85717455082838 8.04745360114614 5.45310178056147 7.37617673974399 5.25753815410004 5.73377933990902 5.88943469306724 6.04181872181184 4.98645752416455 5.6263072453946 5.90135569541208 5.87497108050725 9.9388878593944 5.9126311532461 8.59627089823458 6.49301524251424 5.95372239039762 6.15802491726435 6.18894617718392 5.53332322371887 5.59552835344474 4.97231408174371 5.44672080722198 6.15958572643898 5.88971776946463 5.55618517364405 5.98818890667816 6.67314373211589 5.84803376469693 5.67087870595922 6.45092151125723 5.00566935150705 7.63771371807569 5.50874566976336 5.63967328988097 7.22736132597379 7.81600002524313 5.27040627891919 5.19322817417702 6.38464265738448 5.33170548673646 6.30724824151911 6.26820684618787 5.23931949894263 6.32870504390075 6.17794552720421 5.3215957756768 6.65308902240056 5.69046694043249 5.38016225621981 5.59851081814339 7.42755430465106 5.95946842267576 6.23283388861497 6.46081947707295 7.29904811796609 6.07526250680897
"LINC01006" 14.7656040950227 18.5131369465375 6.39690708752656 16.4510472311615 13.1188676461935 14.3936502711064 15.6137383557203 17.5426436862186 12.8363774908248 17.4808166645024 20.533945518082 18.6891186362747 12.2286055948997 13.8676463061207 10.8476031884139 16.7261993915813 18.6445000890654 15.0562728048118 17.1603888604516 18.2120404863722 15.4333257573061 17.6688730092014 16.6127675715913 20.4815205363827 12.0908528413991 17.2545674142334 16.3461289343469 20.0131026423378 11.6034426021427 16.5471344547439 20.0976605095668 16.3380919846838 18.129791727171 16.1820190810275 14.7492395648453 13.032246248298 16.0838080974713 15.9215619231638 15.1102386560591 16.0501827440739 16.2767705506053 14.1008309716977 8.13547595344698 19.7633029875152 15.713757737027 15.1146487743749 8.14512875833811 10.9657105973053 11.2941662020963 11.1517924887198 14.8912870349187 10.3286919918457 16.2687525867726 18.503179720128 7.54414839569131 12.3955420664068 13.6692410941486 12.3753723886857 18.8496943250066 14.3315865652957 15.2851289509181 13.2098559234123 17.3542978985282 16.8403784899836 17.3453822638421 8.25131917553325 18.3025001805114 15.6197455770341 18.5482200031874 12.6668403985121 14.7557651531922 14.8950443222898 14.1079526246019 16.1199417127985 6.34204900447688 15.7706411788258 13.4588929967985 18.8428951624809 12.950604371622 14.5080005328291
"MIR22HG" 6.36049645479106 10.102999496439 6.17610033797499 5.66175175222394 8.65902593816835 3.6696462937002 6.81126515887775 6.97191314465935 8.21976358032939 3.69199564599991 6.73118387056391 2.42656673769853 10.3450397913135 9.72886668173579 11.3767890498502 8.23569238117523 8.41919479322615 7.85072167648423 8.4330558115131 7.51761271870292 8.98362977736622 9.56358839338662 7.81539327022571 8.68642373287448 9.44295610423415 7.51105411904804 6.83038835079346 7.96723565481616 7.85708721142234 9.21489278068609 8.25586386085533 9.43490125450074 8.75351519624663 9.45140503676725 9.27073409966241 8.20876598266996 8.60909977727423 7.57027129818322 9.76969601194246 10.8978012153806 7.3408554718768 8.51158192596516 8.70813587787821 8.92235725945488 7.68701004079688 9.3927832551752 9.59775595998316 9.75159925967532 11.442306099325 8.21139985628299 9.03744207588521 9.45205047753818 10.5281293643171 7.90677314745889 6.96381906931663 7.18630657956087 8.20693099213897 10.477172345259 6.5825798216771 7.12045142487846 8.64815918711926 7.56290201479536 10.4675394380689 8.41273672387718 8.14082747391659 10.8535698528366 7.10957844333656 8.76365685637827 2.24605122160505 8.22321716032527 7.51442832730612 9.12456142916882 7.77242808786467 8.92889043433039 9.76004799644781 11.8030835798284 9.82249550800873 8.30586506154509 8.49985678853803 8.18181005475919
"LINC01123" 1.65591224287791 7.53777236800535 9.23403785092182 9.20340083851763 8.23292005939757 8.08783029845743 10.6973180413391 8.71912743633607 7.54513955964098 9.96283799153934 9.9041580924255 7.25326119834995 8.44041510950715 9.74511376168396 7.77051448306191 9.36494777468419 9.17854262308925 9.11813582210305 8.00493260523538 2.37355808152838 3.38749936330466 8.12126104554536 10.2673801663893 8.93412453908733 5.55017473317225 9.51100468035056 10.0074214828115 8.945468830826 8.87223933249266 9.70633332418272 9.15626815133924 10.4533305782911 7.82171319818476 10.903137822795 5.86121983189435 9.11628600720704 10.0493080315847 8.9140296979256 8.58136065672785 9.37163004692765 8.49611122365976 8.4288172444801 9.84777375078044 9.00002280731639 7.26967640202349 9.24066617709945 8.5029794891869 2.19864444881118 8.98969236594382 9.67675060125295 8.2220239932601 4.77781736058177 9.2485935600802 8.6878139507487 6.09057956345083 9.35286006216363 9.1675680592332 8.68032110558055 2.62424599397952 9.53778541410527 9.66931850134951 10.0656108681186 7.10404300264847 8.50630053914915 2.70720032200395 10.8012192423226 3.30777300543441 4.78273309350834 7.345923044153 8.3891589104538 9.74759546243212 8.2735660065963 10.3025716463754 9.15755470989813 7.37285960932461 7.95557425890971 9.57278784723195 7.9715278750753 7.65612902842168 6.39149997755606
"LINC01116" 1.86620411233297 1.71353966131841 0.267232034242778 3.02384998732773 0.929590158820484 -0.693147180559945 2.29182291702297 2.49151592150839 2.39573830607685 2.53056864260111 2.32870279227515 1.97327127428562 2.12782932683486 1.03825273464214 1.59847885426431 1.29311654951024 1.14409314376679 2.82336625709587 2.15524821265219 2.7100075268606 -0.693147180559945 1.62735642379173 2.06712158616331 2.83003940330116 1.78681364936205 2.12067527042734 1.73410855784904 1.51654327906664 2.69318330802628 3.12832121182701 2.03468070405266 1.27787484761025 1.8856113904669 2.40847562602212 2.33619626907715 2.49067802350184 1.97519524567205 1.88270085991923 2.32463500524266 2.10078797295485 1.92815550772656 2.60293696664364 2.09970055318922 2.1676697184047 1.6194862749708 1.80349424407495 2.66972465278376 2.06700704119888 2.23497231633853 2.61389911287379 1.88741173377674 2.01214007357836 2.34234543840075 1.57370219782397 1.28161257774601 2.23719062129795 1.04925955975593 2.38659030732928 1.35624397238929 2.07640712381532 2.11280346309441 0.249034177211477 2.29733906675483 2.75838201121455 1.25040583694992 2.82497441700631 2.11972228770912 2.20753603966059 0.887840569095211 2.34272216226224 2.04663835502526 2.36943756264052 2.82729833348997 1.91200514382151 2.29915472147124 2.34905552349831 2.15783986734296 2.2219329495415 2.51257175860178 1.89211143463101
"LINC00265" 8.57566164486371 8.17018922693468 9.3437503307572 9.54409714199604 7.27651408826272 9.94549276820144 10.1195498473474 4.53087032805551 9.66557156731086 8.48973496459316 9.04959849076153 8.15144071097016 8.17764329774775 7.98872074940303 7.75369172487242 7.9787087899858 8.6297626904185 8.48421096211822 8.34825140994935 10.0669657129653 3.98090317532161 8.22336346043978 9.83050281194769 8.62580787526439 8.7819934413953 7.74144099453996 8.04798269952158 7.79229948609555 10.3657049297266 10.0834324936422 6.83140794158115 7.68271266514726 8.69469308255572 9.24110855833448 8.20973925407439 8.63793935410971 9.96673244757486 8.97052537562072 9.3696061235676 8.01983461236433 6.94854451246578 7.81486978053704 8.0085877595523 8.22096666146995 7.75586270963066 7.17560244837033 10.7457090909169 7.18557309000662 7.878073456742 7.71314903734912 8.17303211746303 8.76747401072285 8.99588853791096 8.36374924647414 7.64618664156726 9.20257763563934 7.75935026821147 9.75969817635681 8.88746382317352 8.51534613186167 8.38258634337279 8.40434304585613 7.87703061958831 8.60854621665841 9.47242294770067 9.29729599309243 8.40470855368321 8.55870835389019 8.01629487012703 8.54595673920487 8.52028248312811 8.75564862739335 9.10175285525797 8.72597813350078 9.09473465589638 8.14165078424188 9.41503389601272 8.13278795950475 9.57791576882655 8.40916427848761
